#	"Date Time, GMT-05:00"	"DO conc, mg/L (LGR S/N: 20645540, SEN S/N: 20645540)"	"Temp, °C (LGR S/N: 20645540, SEN S/N: 20645540)"	Coupler Attached (LGR S/N: 20645540)				
1	7/12/2019 17:00	5.43	12.84		Host Connected (LGR S/N: 20645540)	Coupler Detached (LGR S/N: 20645540)	Stopped (LGR S/N: 20645540)	End Of File (LGR S/N: 20645540)
105	7/13/2019 19:00	5.24	9.86					
106	7/13/2019 19:15	5.13	9.74					
107	7/13/2019 19:30	5.05	9.58					
108	7/13/2019 19:45	4.96	9.46					
109	7/13/2019 20:00	4.89	9.34					
110	7/13/2019 20:15	4.81	9.22					
111	7/13/2019 20:30	4.75	9.12					
112	7/13/2019 20:45	4.7	9.02					
113	7/13/2019 21:00	4.65	8.94					
114	7/13/2019 21:15	4.59	8.86					
115	7/13/2019 21:30	4.56	8.76					
116	7/13/2019 21:45	4.51	8.68					
117	7/13/2019 22:00	4.47	8.62					
118	7/13/2019 22:15	4.44	8.54					
119	7/13/2019 22:30	4.39	8.48					
120	7/13/2019 22:45	4.36	8.4					
121	7/13/2019 23:00	4.31	8.34					
122	7/13/2019 23:15	4.28	8.28					
123	7/13/2019 23:30	4.26	8.24					
124	7/13/2019 23:45	4.26	8.14					
125	7/14/2019 0:00	4.24	8.06					
126	7/14/2019 0:15	4.22	7.98					
127	7/14/2019 0:30	4.21	7.9					
128	7/14/2019 0:45	4.22	7.82					
129	7/14/2019 1:00	4.24	7.7					
130	7/14/2019 1:15	4.24	7.64					
131	7/14/2019 1:30	4.24	7.56					
132	7/14/2019 1:45	4.24	7.5					
133	7/14/2019 2:00	4.21	7.46					
134	7/14/2019 2:15	4.19	7.42					
135	7/14/2019 2:30	4.17	7.4					
136	7/14/2019 2:45	4.15	7.36					
137	7/14/2019 3:00	4.13	7.34					
138	7/14/2019 3:15	4.12	7.3					
139	7/14/2019 3:30	4.11	7.26					
140	7/14/2019 3:45	4.15	7.2					
141	7/14/2019 4:00	4.16	7.16					
142	7/14/2019 4:15	4.21	7.12					
143	7/14/2019 4:30	4.22	7.06					
144	7/14/2019 4:45	4.24	7					
145	7/14/2019 5:00	4.27	6.94					
146	7/14/2019 5:15	4.28	6.86					
147	7/14/2019 5:30	4.26	6.82					
148	7/14/2019 5:45	4.26	6.76					
149	7/14/2019 6:00	4.26	6.7					
150	7/14/2019 6:15	4.27	6.64					
151	7/14/2019 6:30	4.32	6.58					
152	7/14/2019 6:45	4.33	6.54					
153	7/14/2019 7:00	4.33	6.52					
154	7/14/2019 7:15	4.37	6.5					
155	7/14/2019 7:30	4.44	6.54					
156	7/14/2019 7:45	4.56	6.54					
157	7/14/2019 8:00	4.85	6.46					
158	7/14/2019 8:15	5.09	6.38					
159	7/14/2019 8:30	5.25	6.38					
160	7/14/2019 8:45	5.37	6.34					
161	7/14/2019 9:00	5.5	6.26					
162	7/14/2019 9:15	5.63	6.08					
163	7/14/2019 9:30	5.78	5.98					
164	7/14/2019 9:45	5.93	6.08					
165	7/14/2019 10:00	6.07	6.2					
166	7/14/2019 10:15	6.2	6.18					
167	7/14/2019 10:30	6.32	6.24					
168	7/14/2019 10:45	6.43	6.4					
169	7/14/2019 11:00	6.49	6.54					
170	7/14/2019 11:15	6.61	6.64					
171	7/14/2019 11:30	6.7	6.68					
172	7/14/2019 11:45	6.8	6.64					
173	7/14/2019 12:00	6.88	6.8					
174	7/14/2019 12:15	6.93	6.98					
175	7/14/2019 12:30	6.97	7.06					
176	7/14/2019 12:45	7.03	7.14					
177	7/14/2019 13:00	7.06	7.18					
178	7/14/2019 13:15	7.1	7.12					
179	7/14/2019 13:30	7.14	7.12					
180	7/14/2019 13:45	7.15	7.12					
181	7/14/2019 14:00	7.15	7.08					
182	7/14/2019 14:15	7.13	7.04					
183	7/14/2019 14:30	7.13	7.02					
184	7/14/2019 14:45	7.13	7					
185	7/14/2019 15:00	7.15	7.04					
186	7/14/2019 15:15	7.13	7.08					
187	7/14/2019 15:30	7.11	7.04					
188	7/14/2019 15:45	7.08	7					
189	7/14/2019 16:00	7.06	6.96					
190	7/14/2019 16:15	7.03	6.9					
191	7/14/2019 16:30	7.01	6.84					
192	7/14/2019 16:45	6.97	6.8					
193	7/14/2019 17:00	6.92	6.76					
194	7/14/2019 17:15	6.87	6.68					
195	7/14/2019 17:30	6.82	6.62					
196	7/14/2019 17:45	6.75	6.54					
197	7/14/2019 18:00	6.71	6.4					
198	7/14/2019 18:15	6.63	6.3					
199	7/14/2019 18:30	6.52	6.22					
200	7/14/2019 18:45	6.43	6.14					
201	7/14/2019 19:00	6.35	6.06					
202	7/14/2019 19:15	6.28	6					
203	7/14/2019 19:30	6.23	5.92					
204	7/14/2019 19:45	6.17	5.86					
205	7/14/2019 20:00	6.1	5.8					
206	7/14/2019 20:15	6.05	5.76					
207	7/14/2019 20:30	5.98	5.72					
208	7/14/2019 20:45	5.92	5.68					
209	7/14/2019 21:00	5.86	5.64					
210	7/14/2019 21:15	5.83	5.58					
211	7/14/2019 21:30	5.79	5.54					
212	7/14/2019 21:45	5.77	5.5					
213	7/14/2019 22:00	5.77	5.44					
214	7/14/2019 22:15	5.73	5.4					
215	7/14/2019 22:30	5.69	5.38					
216	7/14/2019 22:45	5.68	5.32					
217	7/14/2019 23:00	5.67	5.26					
218	7/14/2019 23:15	5.63	5.24					
219	7/14/2019 23:30	5.62	5.22					
220	7/14/2019 23:45	5.59	5.18					
221	7/15/2019 0:00	5.56	5.14					
222	7/15/2019 0:15	5.56	5.1					
223	7/15/2019 0:30	5.52	5.08					
224	7/15/2019 0:45	5.54	5.04					
225	7/15/2019 1:00	5.59	4.98					
226	7/15/2019 1:15	5.63	4.88					
227	7/15/2019 1:30	5.58	4.84					
228	7/15/2019 1:45	5.54	4.84					
229	7/15/2019 2:00	5.5	4.82					
230	7/15/2019 2:15	5.55	4.78					
231	7/15/2019 2:30	5.53	4.74					
232	7/15/2019 2:45	5.52	4.74					
233	7/15/2019 3:00	5.51	4.7					
234	7/15/2019 3:15	5.56	4.64					
235	7/15/2019 3:30	5.63	4.48					
236	7/15/2019 3:45	5.59	4.48					
237	7/15/2019 4:00	5.58	4.48					
238	7/15/2019 4:15	5.57	4.46					
239	7/15/2019 4:30	5.55	4.46					
240	7/15/2019 4:45	5.53	4.46					
241	7/15/2019 5:00	5.53	4.42					
242	7/15/2019 5:15	5.54	4.4					
243	7/15/2019 5:30	5.55	4.36					
244	7/15/2019 5:45	5.57	4.28					
245	7/15/2019 6:00	5.58	4.24					
246	7/15/2019 6:15	5.59	4.2					
247	7/15/2019 6:30	5.59	4.2					
248	7/15/2019 6:45	5.64	4.18					
249	7/15/2019 7:00	5.67	4.2					
250	7/15/2019 7:15	5.74	4.2					
251	7/15/2019 7:30	5.84	4.22					
252	7/15/2019 7:45	5.9	4.28					
253	7/15/2019 8:00	6	4.3					
254	7/15/2019 8:15	6.1	4.34					
255	7/15/2019 8:30	6.21	4.4					
256	7/15/2019 8:45	6.29	4.46					
257	7/15/2019 9:00	6.37	4.6					
258	7/15/2019 9:15	6.44	4.74					
259	7/15/2019 9:30	6.49	4.82					
260	7/15/2019 9:45	6.59	4.84					
261	7/15/2019 10:00	6.68	4.88					
262	7/15/2019 10:15	6.82	4.88					
263	7/15/2019 10:30	6.92	4.92					
264	7/15/2019 10:45	6.99	4.94					
265	7/15/2019 11:00	7.03	5.06					
266	7/15/2019 11:15	7.05	5.18					
267	7/15/2019 11:30	7.07	5.32					
268	7/15/2019 11:30			Logged				
269	7/15/2019 11:31							
270	7/15/2019 11:31				Logged			
271	7/15/2019 11:45	7.12	5.44			Logged		
272	7/15/2019 12:00	7.16	5.68					
273	7/15/2019 12:15	7.22	5.94					
274	7/15/2019 12:30	7.21	6.18					
275	7/15/2019 12:45	7.22	6.18					
276	7/15/2019 13:00	7.25	6.06					
277	7/15/2019 13:15	7.31	6.06					
278	7/15/2019 13:30	7.32	6.2					
279	7/15/2019 13:45	7.34	6.4					
280	7/15/2019 14:00	7.35	6.68					
281	7/15/2019 14:15	7.3	6.68					
282	7/15/2019 14:30	7.33	6.76					
283	7/15/2019 14:45	7.32	6.94					
284	7/15/2019 15:00	7.32	7.08					
285	7/15/2019 15:15	7.29	7.14					
286	7/15/2019 15:30	7.29	7.14					
287	7/15/2019 15:45	7.3	7.28					
288	7/15/2019 16:00	7.27	7.38					
289	7/15/2019 16:15	7.26	7.42					
290	7/15/2019 16:30	7.23	7.42					
291	7/15/2019 16:45	7.23	7.44					
292	7/15/2019 17:00	7.22	7.56					
293	7/15/2019 17:15	7.15	7.6					
294	7/15/2019 17:30	7.09	7.48					
295	7/15/2019 17:45	7.03	7.36					
296	7/15/2019 18:00	7.01	7.26					
297	7/15/2019 18:15	6.93	7.12					
298	7/15/2019 18:30	6.84	6.98					
299	7/15/2019 18:45	6.72	6.82					
300	7/15/2019 19:00	6.64	6.66					
301	7/15/2019 19:15	6.54	6.58					
302	7/15/2019 19:30	6.44	6.48					
303	7/15/2019 19:45	6.35	6.34					
304	7/15/2019 20:00	6.28	6.24					
305	7/15/2019 20:15	6.2	6.12					
306	7/15/2019 20:30	6.12	5.96					
307	7/15/2019 20:45	6.07	5.78					
308	7/15/2019 21:00	6.01	5.62					
309	7/15/2019 21:15	5.96	5.54					
310	7/15/2019 21:30	5.91	5.44					
311	7/15/2019 21:45	5.86	5.3					
312	7/15/2019 22:00	5.82	5.16					
313	7/15/2019 22:15	5.78	5.02					
314	7/15/2019 22:30	5.75	4.88					
315	7/15/2019 22:45	5.73	4.76					
316	7/15/2019 23:00	5.7	4.7					
317	7/15/2019 23:15	5.67	4.64					
318	7/15/2019 23:30	5.64	4.64					
319	7/15/2019 23:45	5.61	4.62					
320	7/16/2019 0:00	5.59	4.6					
321	7/16/2019 0:15	5.56	4.58					
322	7/16/2019 0:30	5.54	4.52					
323	7/16/2019 0:45	5.52	4.48					
324	7/16/2019 1:00	5.51	4.42					
325	7/16/2019 1:15	5.49	4.36					
326	7/16/2019 1:30	5.48	4.28					
327	7/16/2019 1:45	5.48	4.22					
328	7/16/2019 2:00	5.48	4.14					
329	7/16/2019 2:15	5.48	4.08					
330	7/16/2019 2:30	5.47	4					
331	7/16/2019 2:45	5.45	3.94					
332	7/16/2019 3:00	5.45	3.88					
333	7/16/2019 3:15	5.44	3.84					
334	7/16/2019 3:30	5.44	3.78					
335	7/16/2019 3:45	5.44	3.72					
336	7/16/2019 4:00	5.44	3.68					
337	7/16/2019 4:15	5.44	3.64					
338	7/16/2019 4:30	5.44	3.58					
339	7/16/2019 4:45	5.44	3.52					
340	7/16/2019 5:00	5.44	3.5					
341	7/16/2019 5:15	5.44	3.46					
342	7/16/2019 5:30	5.45	3.46					
343	7/16/2019 5:45	5.45	3.42					
344	7/16/2019 6:00	5.47	3.4					
345	7/16/2019 6:15	5.47	3.4					
346	7/16/2019 6:30	5.47	3.4					
347	7/16/2019 6:45	5.47	3.42					
348	7/16/2019 7:00	5.51	3.44					
349	7/16/2019 7:15	5.55	3.46					
350	7/16/2019 7:30	5.61	3.5					
351	7/16/2019 7:45	5.67	3.54					
352	7/16/2019 8:00	5.72	3.56					
353	7/16/2019 8:15	5.78	3.58					
354	7/16/2019 8:30	5.86	3.64					
355	7/16/2019 8:45	5.96	3.72					
356	7/16/2019 9:00	6.09	3.88					
357	7/16/2019 9:15	6.21	4.16					
358	7/16/2019 9:30	6.3	4.46					
359	7/16/2019 9:45	6.36	4.68					
360	7/16/2019 10:00	6.42	4.78					
361	7/16/2019 10:15	6.47	4.9					
362	7/16/2019 10:30	6.51	4.96					
363	7/16/2019 10:45	6.56	5					
364	7/16/2019 11:00	6.62	5.08					
365	7/16/2019 11:15	6.69	5.22					
366	7/16/2019 11:30	6.76	5.46					
367	7/16/2019 11:45	6.83	5.94					
368	7/16/2019 12:00	6.83	6.28					
369	7/16/2019 12:15	6.81	6.3					
370	7/16/2019 12:30	6.82	6.24					
371	7/16/2019 12:45	6.84	6.28					
372	7/16/2019 13:00	6.89	6.34					
373	7/16/2019 13:15	6.94	6.56					
374	7/16/2019 13:30	6.96	6.82					
375	7/16/2019 13:34			Logged				
376	7/16/2019 13:34							
377	7/16/2019 13:35				Logged			
378	7/16/2019 13:45	6.9	7.3			Logged		
379	7/16/2019 14:00	6.99	7.26					
380	7/16/2019 14:15	6.97	7.32					
381	7/16/2019 14:30	6.97	7.34					
382	7/16/2019 14:45	7	7.36					
383	7/16/2019 15:00	7.02	7.64					
384	7/16/2019 15:15	7.04	7.9					
385	7/16/2019 15:30	7.03	8.16					
386	7/16/2019 15:45	7.02	8.4					
387	7/16/2019 16:00	7	8.6					
388	7/16/2019 16:15	6.99	8.72					
389	7/16/2019 16:30	6.95	8.8					
390	7/16/2019 16:45	6.91	8.72					
391	7/16/2019 17:00	6.89	8.62					
392	7/16/2019 17:15	6.86	8.48					
393	7/16/2019 17:30	6.81	8.3					
394	7/16/2019 17:45	6.77	8.14					
395	7/16/2019 18:00	6.74	7.98					
396	7/16/2019 18:15	6.68	7.8					
397	7/16/2019 18:30	6.57	7.64					
398	7/16/2019 18:45	6.46	7.46					
399	7/16/2019 19:00	6.36	7.32					
400	7/16/2019 19:15	6.28	7.18					
401	7/16/2019 19:30	6.2	7.08					
402	7/16/2019 19:45	6.11	6.98					
403	7/16/2019 20:00	6.04	6.9					
404	7/16/2019 20:15	5.97	6.82					
405	7/16/2019 20:30	5.92	6.74					
406	7/16/2019 20:45	5.87	6.66					
407	7/16/2019 21:00	5.82	6.56					
408	7/16/2019 21:15	5.76	6.48					
409	7/16/2019 21:30	5.72	6.42					
410	7/16/2019 21:45	5.67	6.34					
411	7/16/2019 22:00	5.63	6.26					
412	7/16/2019 22:15	5.58	6.22					
413	7/16/2019 22:30	5.54	6.16					
414	7/16/2019 22:45	5.49	6.12					
415	7/16/2019 23:00	5.46	6.08					
416	7/16/2019 23:15	5.42	6.04					
417	7/16/2019 23:30	5.39	5.98					
418	7/16/2019 23:45	5.37	5.92					
419	7/17/2019 0:00	5.34	5.86					
420	7/17/2019 0:15	5.32	5.82					
421	7/17/2019 0:30	5.31	5.76					
422	7/17/2019 0:45	5.29	5.72					
423	7/17/2019 1:00	5.27	5.7					
424	7/17/2019 1:15	5.25	5.68					
425	7/17/2019 1:30	5.23	5.66					
426	7/17/2019 1:45	5.2	5.62					
427	7/17/2019 2:00	5.18	5.58					
428	7/17/2019 2:15	5.16	5.54					
429	7/17/2019 2:30	5.14	5.5					
430	7/17/2019 2:45	5.12	5.46					
431	7/17/2019 3:00	5.11	5.42					
432	7/17/2019 3:15	5.09	5.38					
433	7/17/2019 3:30	5.07	5.36					
434	7/17/2019 3:45	5.05	5.32					
435	7/17/2019 4:00	5.05	5.3					
436	7/17/2019 4:15	5.03	5.26					
437	7/17/2019 4:30	5.02	5.24					
438	7/17/2019 4:45	4.99	5.2					
439	7/17/2019 5:00	4.97	5.16					
440	7/17/2019 5:15	4.95	5.14					
441	7/17/2019 5:30	4.94	5.08					
442	7/17/2019 5:45	4.93	5.04					
443	7/17/2019 6:00	4.92	5					
444	7/17/2019 6:15	4.9	4.98					
445	7/17/2019 6:30	4.89	4.96					
446	7/17/2019 6:45	4.9	4.96					
447	7/17/2019 7:00	4.93	4.96					
448	7/17/2019 7:15	4.99	4.98					
449	7/17/2019 7:30	5.09	5.02					
450	7/17/2019 7:45	5.17	5.08					
451	7/17/2019 8:00	5.28	5.14					
452	7/17/2019 8:15	5.36	5.2					
453	7/17/2019 8:30	5.46	5.26					
454	7/17/2019 8:45	5.54	5.34					
455	7/17/2019 9:00	5.61	5.36					
456	7/17/2019 9:15	5.69	5.42					
457	7/17/2019 9:30	5.78	5.48					
458	7/17/2019 9:45	5.89	5.64					
459	7/17/2019 10:00	5.98	5.82					
460	7/17/2019 10:15	6.07	6.02					
461	7/17/2019 10:30	6.14	6.14					
462	7/17/2019 10:45	6.21	6.24					
463	7/17/2019 11:00	6.28	6.4					
464	7/17/2019 11:15	6.33	6.56					
465	7/17/2019 11:30	6.41	6.86					
466	7/17/2019 11:45	6.45	7.28					
467	7/17/2019 12:00	6.49	7.66					
468	7/17/2019 12:15	6.5	7.88					
469	7/17/2019 12:30	6.51	7.94					
470	7/17/2019 12:45	6.55	8.02					
471	7/17/2019 13:00	6.59	8.18					
472	7/17/2019 13:15	6.6	8.34					
473	7/17/2019 13:30	6.64	8.48					
474	7/17/2019 13:45	6.65	8.56					
475	7/17/2019 14:00	6.68	8.68					
476	7/17/2019 14:15	6.68	8.78					
477	7/17/2019 14:30	6.71	8.98					
478	7/17/2019 14:45	6.69	9.16					
479	7/17/2019 15:00	6.66	9.1					
480	7/17/2019 15:15	6.69	9.1					
481	7/17/2019 15:30	6.67	9.5					
482	7/17/2019 15:45	6.66	9.58					
483	7/17/2019 16:00	6.63	9.62					
484	7/17/2019 16:15	6.61	9.56					
485	7/17/2019 16:30	6.59	9.44					
486	7/17/2019 16:45	6.54	9.3					
487	7/17/2019 17:00	6.5	9.2					
488	7/17/2019 17:15	6.47	9.06					
489	7/17/2019 17:30	6.44	8.92					
490	7/17/2019 17:45	6.4	8.8					
491	7/17/2019 18:00	6.34	8.66					
492	7/17/2019 18:15	6.27	8.5					
493	7/17/2019 18:30	6.16	8.3					
494	7/17/2019 18:45	6.05	8.12					
495	7/17/2019 19:00	5.95	7.96					
496	7/17/2019 19:15	5.86	7.82					
497	7/17/2019 19:30	5.77	7.66					
498	7/17/2019 19:45	5.7	7.54					
499	7/17/2019 20:00	5.63	7.42					
500	7/17/2019 20:15	5.56	7.3					
501	7/17/2019 20:30	5.51	7.2					
502	7/17/2019 20:45	5.46	7.08					
503	7/17/2019 21:00	5.42	6.98					
504	7/17/2019 21:15	5.37	6.88					
505	7/17/2019 21:30	5.34	6.8					
506	7/17/2019 21:45	5.3	6.72					
507	7/17/2019 22:00	5.27	6.66					
508	7/17/2019 22:15	5.24	6.58					
509	7/17/2019 22:30	5.22	6.5					
510	7/17/2019 22:45	5.19	6.44					
511	7/17/2019 23:00	5.18	6.38					
512	7/17/2019 23:15	5.19	6.32					
513	7/17/2019 23:30	5.17	6.28					
514	7/17/2019 23:45	5.15	6.22					
515	7/18/2019 0:00	5.13	6.16					
516	7/18/2019 0:15	5.12	6.1					
517	7/18/2019 0:30	5.1	6.02					
518	7/18/2019 0:45	5.09	5.96					
519	7/18/2019 1:00	5.06	5.9					
520	7/18/2019 1:15	5.05	5.84					
521	7/18/2019 1:30	5.02	5.78					
522	7/18/2019 1:45	4.99	5.72					
523	7/18/2019 2:00	4.98	5.68					
524	7/18/2019 2:15	4.95	5.62					
525	7/18/2019 2:30	4.93	5.58					
526	7/18/2019 2:45	4.92	5.54					
527	7/18/2019 3:00	4.9	5.5					
528	7/18/2019 3:15	4.88	5.48					
529	7/18/2019 3:30	4.87	5.44					
530	7/18/2019 3:45	4.86	5.42					
531	7/18/2019 4:00	4.83	5.4					
532	7/18/2019 4:15	4.83	5.38					
533	7/18/2019 4:30	4.8	5.34					
534	7/18/2019 4:45	4.79	5.3					
535	7/18/2019 5:00	4.78	5.28					
536	7/18/2019 5:15	4.77	5.26					
537	7/18/2019 5:30	4.76	5.24					
538	7/18/2019 5:45	4.75	5.22					
539	7/18/2019 6:00	4.74	5.2					
540	7/18/2019 6:15	4.74	5.18					
541	7/18/2019 6:30	4.75	5.16					
542	7/18/2019 6:45	4.75	5.16					
543	7/18/2019 7:00	4.76	5.16					
544	7/18/2019 7:15	4.8	5.16					
545	7/18/2019 7:30	4.87	5.18					
546	7/18/2019 7:45	4.91	5.18					
547	7/18/2019 8:00	4.96	5.18					
548	7/18/2019 8:15	5.04	5.22					
549	7/18/2019 8:30	5.13	5.26					
550	7/18/2019 8:45	5.24	5.32					
551	7/18/2019 9:00	5.36	5.48					
552	7/18/2019 9:15	5.49	5.74					
553	7/18/2019 9:30	5.59	5.92					
554	7/18/2019 9:45	5.71	6.18					
555	7/18/2019 10:00	5.81	6.42					
556	7/18/2019 10:15	5.91	6.72					
557	7/18/2019 10:30	6.01	6.98					
558	7/18/2019 10:45	6.09	7.24					
559	7/18/2019 11:00	6.18	7.58					
560	7/18/2019 11:15	6.26	7.94					
561	7/18/2019 11:30	6.31	8.26					
562	7/18/2019 11:45	6.35	8.52					
563	7/18/2019 12:00	6.37	8.64					
564	7/18/2019 12:15	6.44	8.86					
565	7/18/2019 12:30	6.47	9.28					
566	7/18/2019 12:45	6.49	9.66					
567	7/18/2019 13:00	6.49	9.96					
568	7/18/2019 13:15	6.47	10.06					
569	7/18/2019 13:30	6.49	10.04					
570	7/18/2019 13:45	6.5	10.3					
571	7/18/2019 13:55			Logged				
572	7/18/2019 13:55							
573	7/18/2019 13:55				Logged			
							Logged	Logged
