"","DATE","PosixCT","X12CO2","Delta_Raw_iCO2","Delta_30s_iCO2","HR_12CH4","HP_12CH4","Delta_iCH4_Raw","HR_Delta_iCH4_Raw","HR_Delta_iCH4_30s","HP_Delta_iCH4_Raw","HP_Delta_iCH4_30s"
"54315","2019-08-02",2019-08-02 18:15:13,1140.7196569,-14.545663404,-15.38368693,8.7752965314,8.8864448238,-33.086017899,-31.449827709,-31.677521076,-33.086017899,-32.345212022
"54316","2019-08-02",2019-08-02 18:15:14,1140.7196569,-15.352384621,-15.324128119,8.7752965314,8.8864448238,-33.086017899,-31.449827709,-31.677521076,-33.086017899,-32.345212022
"54317","2019-08-02",2019-08-02 18:15:15,1140.7196569,-15.352384621,-15.324128119,8.7161999707,8.8532912089,-31.529806826,-27.465814813,-31.24679153,-31.529806826,-32.238524932
"54318","2019-08-02",2019-08-02 18:15:16,1140.7196569,-15.352384621,-15.324128119,8.7161999707,8.8532912089,-31.529806826,-27.465814813,-31.24679153,-31.529806826,-32.238524932
"54319","2019-08-02",2019-08-02 18:15:17,1138.2519303,-15.352384621,-15.324128119,8.7161999707,8.8532912089,-31.529806826,-27.465814813,-31.24679153,-31.529806826,-32.238524932
"54320","2019-08-02",2019-08-02 18:15:17,1138.2519303,-14.511755409,-15.270207575,8.7161999707,8.8532912089,-31.529806826,-27.465814813,-31.24679153,-31.529806826,-32.238524932
"54321","2019-08-02",2019-08-02 18:15:18,1138.2519303,-14.511755409,-15.270207575,8.5062361596,8.6842885244,-31.467093853,-22.858045293,-30.158251762,-31.467093853,-32.003299493
"54322","2019-08-02",2019-08-02 18:15:20,1138.2519303,-14.511755409,-15.270207575,8.5062361596,8.6842885244,-31.467093853,-22.858045293,-30.158251762,-31.467093853,-32.003299493
"54323","2019-08-02",2019-08-02 18:15:20,1135.9731108,-14.511755409,-15.270207575,8.5062361596,8.6842885244,-31.467093853,-22.858045293,-30.158251762,-31.467093853,-32.003299493
"54324","2019-08-02",2019-08-02 18:15:21,1135.9731108,-13.987941665,-14.971309694,8.5062361596,8.6842885244,-31.467093853,-22.858045293,-30.158251762,-31.467093853,-32.003299493
"54325","2019-08-02",2019-08-02 18:15:22,1135.9731108,-13.987941665,-14.971309694,8.1068041025,8.3180636901,-32.808910258,-19.046815705,-28.64592031,-32.808910258,-32.154348687
"54326","2019-08-02",2019-08-02 18:15:23,1135.9731108,-13.987941665,-14.971309694,8.1068041025,8.3180636901,-32.808910258,-19.046815705,-28.64592031,-32.808910258,-32.154348687
"54327","2019-08-02",2019-08-02 18:15:24,1129.6712048,-13.987941665,-14.971309694,8.1068041025,8.3180636901,-32.808910258,-19.046815705,-28.64592031,-32.808910258,-32.154348687
"54328","2019-08-02",2019-08-02 18:15:24,1129.6712048,-15.095226542,-14.928625877,8.1068041025,8.3180636901,-32.808910258,-19.046815705,-28.64592031,-32.808910258,-32.154348687
"54329","2019-08-02",2019-08-02 18:15:25,1129.6712048,-15.095226542,-14.928625877,7.503092967,7.7452768101,-33.594771112,-14.564414883,-26.715135998,-33.594771112,-32.320351175
"54330","2019-08-02",2019-08-02 18:15:27,1129.6712048,-15.095226542,-14.928625877,7.503092967,7.7452768101,-33.594771112,-14.564414883,-26.715135998,-33.594771112,-32.320351175
"54331","2019-08-02",2019-08-02 18:15:27,1110.6970339,-15.095226542,-14.928625877,7.503092967,7.7452768101,-33.594771112,-14.564414883,-26.715135998,-33.594771112,-32.320351175
"54332","2019-08-02",2019-08-02 18:15:28,1110.6970339,-15.438441893,-14.925689867,7.503092967,7.7452768101,-33.594771112,-14.564414883,-26.715135998,-33.594771112,-32.320351175
"54333","2019-08-02",2019-08-02 18:15:29,1110.6970339,-15.438441893,-14.925689867,6.7645785114,7.0259615362,-34.518016818,-9.7644098674,-24.25327713,-34.518016818,-32.535470048
"54334","2019-08-02",2019-08-02 18:15:30,1110.6970339,-15.438441893,-14.925689867,6.7645785114,7.0259615362,-34.518016818,-9.7644098674,-24.25327713,-34.518016818,-32.535470048
"54335","2019-08-02",2019-08-02 18:15:31,1076.1821823,-15.438441893,-14.925689867,6.7645785114,7.0259615362,-34.518016818,-9.7644098674,-24.25327713,-34.518016818,-32.535470048
"54336","2019-08-02",2019-08-02 18:15:31,1076.1821823,-15.951589916,-14.92180284,6.7645785114,7.0259615362,-34.518016818,-9.7644098674,-24.25327713,-34.518016818,-32.535470048
"54337","2019-08-02",2019-08-02 18:15:32,1076.1821823,-15.951589916,-14.92180284,5.9837137104,6.2316860797,-34.446773707,-7.2736185606,-21.452991848,-34.446773707,-32.784932453
"54338","2019-08-02",2019-08-02 18:15:34,1076.1821823,-15.951589916,-14.92180284,5.9837137104,6.2316860797,-34.446773707,-7.2736185606,-21.452991848,-34.446773707,-32.784932453
"54339","2019-08-02",2019-08-02 18:15:34,1036.6215457,-15.951589916,-14.92180284,5.9837137104,6.2316860797,-34.446773707,-7.2736185606,-21.452991848,-34.446773707,-32.784932453
"54340","2019-08-02",2019-08-02 18:15:35,1036.6215457,-14.450202903,-14.893430669,5.9837137104,6.2316860797,-34.446773707,-7.2736185606,-21.452991848,-34.446773707,-32.784932453
"54341","2019-08-02",2019-08-02 18:15:36,1036.6215457,-14.450202903,-14.893430669,5.2126236512,5.4347068957,-37.953933514,-9.5927819572,-19.185470986,-37.953933514,-33.553340924
"54342","2019-08-02",2019-08-02 18:15:37,1036.6215457,-14.450202903,-14.893430669,5.2126236512,5.4347068957,-37.953933514,-9.5927819572,-19.185470986,-37.953933514,-33.553340924
"54343","2019-08-02",2019-08-02 18:15:38,1002.2443,-14.450202903,-14.893430669,5.2126236512,5.4347068957,-37.953933514,-9.5927819572,-19.185470986,-37.953933514,-33.553340924
"54344","2019-08-02",2019-08-02 18:15:38,1002.2443,-14.23512698,-14.840925926,5.2126236512,5.4347068957,-37.953933514,-9.5927819572,-19.185470986,-37.953933514,-33.553340924
"54345","2019-08-02",2019-08-02 18:15:39,1002.2443,-14.23512698,-14.840925926,4.5098037318,4.708498175,-38.608330195,-8.913922602,-16.769961266,-38.608330195,-34.223739353
"54346","2019-08-02",2019-08-02 18:15:41,1002.2443,-14.23512698,-14.840925926,4.5098037318,4.708498175,-38.608330195,-8.913922602,-16.769961266,-38.608330195,-34.223739353
"54347","2019-08-02",2019-08-02 18:15:41,977.07353536,-14.23512698,-14.840925926,4.5098037318,4.708498175,-38.608330195,-8.913922602,-16.769961266,-38.608330195,-34.223739353
"54348","2019-08-02",2019-08-02 18:15:42,977.07353536,-13.999854585,-14.780280502,4.5098037318,4.708498175,-38.608330195,-8.913922602,-16.769961266,-38.608330195,-34.223739353
"54349","2019-08-02",2019-08-02 18:15:43,977.07353536,-13.999854585,-14.780280502,3.9110151385,4.0789343182,-41.61919238,-12.7407854,-14.691178787,-41.61919238,-35.171869851
"54350","2019-08-02",2019-08-02 18:15:44,977.07353536,-13.999854585,-14.780280502,3.9110151385,4.0789343182,-41.61919238,-12.7407854,-14.691178787,-41.61919238,-35.171869851
"54351","2019-08-02",2019-08-02 18:15:45,971.93624584,-13.999854585,-14.780280502,3.9110151385,4.0789343182,-41.61919238,-12.7407854,-14.691178787,-41.61919238,-35.171869851
"54352","2019-08-02",2019-08-02 18:15:45,971.93624584,-15.717282154,-14.820824672,3.9110151385,4.0789343182,-41.61919238,-12.7407854,-14.691178787,-41.61919238,-35.171869851
"54353","2019-08-02",2019-08-02 18:15:46,971.93624584,-15.717282154,-14.820824672,3.4221548625,3.5601331784,-43.385283702,-17.254252196,-13.556560718,-43.385283702,-36.48914506
"54354","2019-08-02",2019-08-02 18:15:48,971.93624584,-15.717282154,-14.820824672,3.4221548625,3.5601331784,-43.385283702,-17.254252196,-13.556560718,-43.385283702,-36.48914506
"54355","2019-08-02",2019-08-02 18:15:48,983.46209729,-15.717282154,-14.820824672,3.4221548625,3.5601331784,-43.385283702,-17.254252196,-13.556560718,-43.385283702,-36.48914506
"54356","2019-08-02",2019-08-02 18:15:49,983.46209729,-15.409580107,-14.920582972,3.4221548625,3.5601331784,-43.385283702,-17.254252196,-13.556560718,-43.385283702,-36.48914506
"54357","2019-08-02",2019-08-02 18:15:50,983.46209729,-15.409580107,-14.920582972,3.0503871124,3.1430836902,-43.838437126,-26.858416693,-14.001046429,-43.838437126,-37.863738757
"54358","2019-08-02",2019-08-02 18:15:51,983.46209729,-15.409580107,-14.920582972,3.0503871124,3.1430836902,-43.838437126,-26.858416693,-14.001046429,-43.838437126,-37.863738757
"54359","2019-08-02",2019-08-02 18:15:52,994.55591074,-15.409580107,-14.920582972,3.0503871124,3.1430836902,-43.838437126,-26.858416693,-14.001046429,-43.838437126,-37.863738757
"54360","2019-08-02",2019-08-02 18:15:52,994.55591074,-17.246003316,-15.282589822,3.0503871124,3.1430836902,-43.838437126,-26.858416693,-14.001046429,-43.838437126,-37.863738757
"54361","2019-08-02",2019-08-02 18:15:53,994.55591074,-17.246003316,-15.282589822,2.7228883536,2.8205824912,-50.479025655,-28.356386677,-15.035443204,-50.479025655,-39.827084912
"54362","2019-08-02",2019-08-02 18:15:55,994.55591074,-17.246003316,-15.282589822,2.7228883536,2.8205824912,-50.479025655,-28.356386677,-15.035443204,-50.479025655,-39.827084912
"54363","2019-08-02",2019-08-02 18:15:55,1000.062215,-17.246003316,-15.282589822,2.7228883536,2.8205824912,-50.479025655,-28.356386677,-15.035443204,-50.479025655,-39.827084912
"54364","2019-08-02",2019-08-02 18:15:56,1000.062215,-15.707714833,-15.350644077,2.7228883536,2.8205824912,-50.479025655,-28.356386677,-15.035443204,-50.479025655,-39.827084912
"54365","2019-08-02",2019-08-02 18:15:57,1000.062215,-15.707714833,-15.350644077,2.5101786035,2.5788060763,-49.169263172,-35.480957824,-17.359503531,-49.169263172,-41.55758403
"54366","2019-08-02",2019-08-02 18:15:58,1000.062215,-15.707714833,-15.350644077,2.5101786035,2.5788060763,-49.169263172,-35.480957824,-17.359503531,-49.169263172,-41.55758403
"54367","2019-08-02",2019-08-02 18:15:59,990.46462726,-15.707714833,-15.350644077,2.5101786035,2.5788060763,-49.169263172,-35.480957824,-17.359503531,-49.169263172,-41.55758403
"54368","2019-08-02",2019-08-02 18:15:59,990.46462726,-15.687933257,-15.378365339,2.5101786035,2.5788060763,-49.169263172,-35.480957824,-17.359503531,-49.169263172,-41.55758403
"54369","2019-08-02",2019-08-02 18:16:00,990.46462726,-15.687933257,-15.378365339,2.3393084533,2.395108049,-43.171787121,-33.583630909,-20.006083646,-43.171787121,-42.519114063
"54370","2019-08-02",2019-08-02 18:16:02,990.46462726,-15.687933257,-15.378365339,2.3393084533,2.395108049,-43.171787121,-33.583630909,-20.006083646,-43.171787121,-42.519114063
"54371","2019-08-02",2019-08-02 18:16:02,961.57477151,-15.687933257,-15.378365339,2.3393084533,2.395108049,-43.171787121,-33.583630909,-20.006083646,-43.171787121,-42.519114063
"54372","2019-08-02",2019-08-02 18:16:03,961.57477151,-16.109727661,-15.3959362,2.3393084533,2.395108049,-43.171787121,-33.583630909,-20.006083646,-43.171787121,-42.519114063
"54373","2019-08-02",2019-08-02 18:16:04,961.57477151,-16.109727661,-15.3959362,2.221830208,2.2588635303,-45.636986488,-42.962593633,-23.971525321,-45.636986488,-43.762471039
"54374","2019-08-02",2019-08-02 18:16:05,961.57477151,-16.109727661,-15.3959362,2.221830208,2.2588635303,-45.636986488,-42.962593633,-23.971525321,-45.636986488,-43.762471039
"54375","2019-08-02",2019-08-02 18:16:06,915.0944331,-16.109727661,-15.3959362,2.221830208,2.2588635303,-45.636986488,-42.962593633,-23.971525321,-45.636986488,-43.762471039
"54376","2019-08-02",2019-08-02 18:16:06,915.0944331,-14.834325927,-15.438616536,2.221830208,2.2588635303,-45.636986488,-42.962593633,-23.971525321,-45.636986488,-43.762471039
"54377","2019-08-02",2019-08-02 18:16:07,915.0944331,-14.834325927,-15.438616536,2.113127704,2.1568055059,-55.822069566,-49.025332557,-28.352919832,-55.822069566,-45.747819489
"54378","2019-08-02",2019-08-02 18:16:09,915.0944331,-14.834325927,-15.438616536,2.113127704,2.1568055059,-55.822069566,-49.025332557,-28.352919832,-55.822069566,-45.747819489
"54379","2019-08-02",2019-08-02 18:16:09,860.43098437,-14.834325927,-15.438616536,2.113127704,2.1568055059,-55.822069566,-49.025332557,-28.352919832,-55.822069566,-45.747819489
"54380","2019-08-02",2019-08-02 18:16:10,860.43098437,-16.324152814,-15.670730517,2.113127704,2.1568055059,-55.822069566,-49.025332557,-28.352919832,-55.822069566,-45.747819489
"54381","2019-08-02",2019-08-02 18:16:11,860.43098437,-16.324152814,-15.670730517,2.0462753427,2.0815142651,-46.840120474,-45.032406327,-32.36608469,-46.840120474,-46.662462854
"54382","2019-08-02",2019-08-02 18:16:12,860.43098437,-16.324152814,-15.670730517,2.0462753427,2.0815142651,-46.840120474,-45.032406327,-32.36608469,-46.840120474,-46.662462854
"54383","2019-08-02",2019-08-02 18:16:13,802.23471014,-16.324152814,-15.670730517,2.0462753427,2.0815142651,-46.840120474,-45.032406327,-32.36608469,-46.840120474,-46.662462854
"54384","2019-08-02",2019-08-02 18:16:13,802.23471014,-16.119546982,-15.906251895,2.0462753427,2.0815142651,-46.840120474,-45.032406327,-32.36608469,-46.840120474,-46.662462854
"54385","2019-08-02",2019-08-02 18:16:14,802.23471014,-16.119546982,-15.906251895,1.9783612532,2.0263168984,-49.049235503,-41.64659927,-35.577841787,-49.049235503,-47.488023201
"54386","2019-08-02",2019-08-02 18:16:16,802.23471014,-16.119546982,-15.906251895,1.9783612532,2.0263168984,-49.049235503,-41.64659927,-35.577841787,-49.049235503,-47.488023201
"54387","2019-08-02",2019-08-02 18:16:16,745.33149706,-16.119546982,-15.906251895,1.9783612532,2.0263168984,-49.049235503,-41.64659927,-35.577841787,-49.049235503,-47.488023201
"54388","2019-08-02",2019-08-02 18:16:17,745.33149706,-16.197245573,-15.959581163,1.9783612532,2.0263168984,-49.049235503,-41.64659927,-35.577841787,-49.049235503,-47.488023201
"54389","2019-08-02",2019-08-02 18:16:18,745.33149706,-16.197245573,-15.959581163,1.9384940204,1.9852535449,-44.528560025,-37.983196831,-37.881057858,-44.528560025,-47.615053903
"54390","2019-08-02",2019-08-02 18:16:19,745.33149706,-16.197245573,-15.959581163,1.9384940204,1.9852535449,-44.528560025,-37.983196831,-37.881057858,-44.528560025,-47.615053903
"54391","2019-08-02",2019-08-02 18:16:20,694.60200279,-16.197245573,-15.959581163,1.9384940204,1.9852535449,-44.528560025,-37.983196831,-37.881057858,-44.528560025,-47.615053903
"54392","2019-08-02",2019-08-02 18:16:20,694.60200279,-15.434178866,-15.962314359,1.9384940204,1.9852535449,-44.528560025,-37.983196831,-37.881057858,-44.528560025,-47.615053903
"54393","2019-08-02",2019-08-02 18:16:22,694.60200279,-15.434178866,-15.962314359,1.9215149602,1.9547559707,-45.831499857,-45.664009591,-39.97056818,-45.831499857,-47.836505318
"54394","2019-08-02",2019-08-02 18:16:23,694.60200279,-15.434178866,-15.962314359,1.9215149602,1.9547559707,-45.831499857,-45.664009591,-39.97056818,-45.831499857,-47.836505318
"54395","2019-08-02",2019-08-02 18:16:23,652.4842567,-15.434178866,-15.962314359,1.9215149602,1.9547559707,-45.831499857,-45.664009591,-39.97056818,-45.831499857,-47.836505318
"54396","2019-08-02",2019-08-02 18:16:24,652.4842567,-13.489589376,-15.544935032,1.9215149602,1.9547559707,-45.831499857,-45.664009591,-39.97056818,-45.831499857,-47.836505318
"54397","2019-08-02",2019-08-02 18:16:25,652.4842567,-13.489589376,-15.544935032,1.8945829613,1.9333231257,-50.205435926,-47.76059539,-42.12659137,-50.205435926,-47.806106459
"54398","2019-08-02",2019-08-02 18:16:26,652.4842567,-13.489589376,-15.544935032,1.8945829613,1.9333231257,-50.205435926,-47.76059539,-42.12659137,-50.205435926,-47.806106459
"54399","2019-08-02",2019-08-02 18:16:27,618.79312929,-13.489589376,-15.544935032,1.8945829613,1.9333231257,-50.205435926,-47.76059539,-42.12659137,-50.205435926,-47.806106459
"54400","2019-08-02",2019-08-02 18:16:27,618.79312929,-13.349417464,-15.282901991,1.8945829613,1.9333231257,-50.205435926,-47.76059539,-42.12659137,-50.205435926,-47.806106459
"54401","2019-08-02",2019-08-02 18:16:28,618.79312929,-13.349417464,-15.282901991,1.8976551394,1.9172788484,-52.4401342,-59.305240788,-44.773733922,-52.4401342,-48.169536573
"54402","2019-08-02",2019-08-02 18:16:30,618.79312929,-13.349417464,-15.282901991,1.8976551394,1.9172788484,-52.4401342,-59.305240788,-44.773733922,-52.4401342,-48.169536573
"54403","2019-08-02",2019-08-02 18:16:30,592.9167031,-13.349417464,-15.282901991,1.8976551394,1.9172788484,-52.4401342,-59.305240788,-44.773733922,-52.4401342,-48.169536573
"54404","2019-08-02",2019-08-02 18:16:31,592.9167031,-14.872545226,-15.192303321,1.8976551394,1.9172788484,-52.4401342,-59.305240788,-44.773733922,-52.4401342,-48.169536573
"54405","2019-08-02",2019-08-02 18:16:32,592.9167031,-14.872545226,-15.192303321,1.8904316126,1.9065023921,-54.128846268,-62.134738335,-47.946079191,-54.128846268,-49.38698759
"54406","2019-08-02",2019-08-02 18:16:33,592.9167031,-14.872545226,-15.192303321,1.8904316126,1.9065023921,-54.128846268,-62.134738335,-47.946079191,-54.128846268,-49.38698759
"54407","2019-08-02",2019-08-02 18:16:34,573.32907241,-14.872545226,-15.192303321,1.8904316126,1.9065023921,-54.128846268,-62.134738335,-47.946079191,-54.128846268,-49.38698759
"54408","2019-08-02",2019-08-02 18:16:34,573.32907241,-13.769407142,-14.932267708,1.8904316126,1.9065023921,-54.128846268,-62.134738335,-47.946079191,-54.128846268,-49.38698759
"54409","2019-08-02",2019-08-02 18:16:35,573.32907241,-13.769407142,-14.932267708,1.8624716248,1.8987880175,-43.171020241,-43.357526762,-47.98996065,-43.171020241,-49.11299134
"54410","2019-08-02",2019-08-02 18:16:37,573.32907241,-13.769407142,-14.932267708,1.8624716248,1.8987880175,-43.171020241,-43.357526762,-47.98996065,-43.171020241,-49.11299134
"54411","2019-08-02",2019-08-02 18:16:37,558.11706263,-13.769407142,-14.932267708,1.8624716248,1.8987880175,-43.171020241,-43.357526762,-47.98996065,-43.171020241,-49.11299134
"54412","2019-08-02",2019-08-02 18:16:38,558.11706263,-13.850491749,-14.822952799,1.8624716248,1.8987880175,-43.171020241,-43.357526762,-47.98996065,-43.171020241,-49.11299134
"54413","2019-08-02",2019-08-02 18:16:39,558.11706263,-13.850491749,-14.822952799,1.8571097835,1.8931743572,-49.933124065,-50.22546694,-48.123308915,-49.933124065,-48.458664062
"54414","2019-08-02",2019-08-02 18:16:40,558.11706263,-13.850491749,-14.822952799,1.8571097835,1.8931743572,-49.933124065,-50.22546694,-48.123308915,-49.933124065,-48.458664062
"54415","2019-08-02",2019-08-02 18:16:41,546.57031392,-13.850491749,-14.822952799,1.8571097835,1.8931743572,-49.933124065,-50.22546694,-48.123308915,-49.933124065,-48.458664062
"54416","2019-08-02",2019-08-02 18:16:41,546.57031392,-12.50695352,-14.398819544,1.8571097835,1.8931743572,-49.933124065,-50.22546694,-48.123308915,-49.933124065,-48.458664062
"54417","2019-08-02",2019-08-02 18:16:42,546.57031392,-12.50695352,-14.398819544,1.8466882415,1.8892609086,-48.555190407,-46.723783811,-48.311239746,-48.555190407,-48.649227388
"54418","2019-08-02",2019-08-02 18:16:44,546.57031392,-12.50695352,-14.398819544,1.8466882415,1.8892609086,-48.555190407,-46.723783811,-48.311239746,-48.555190407,-48.649227388
"54419","2019-08-02",2019-08-02 18:16:44,537.09273022,-12.50695352,-14.398819544,1.8466882415,1.8892609086,-48.555190407,-46.723783811,-48.311239746,-48.555190407,-48.649227388
"54420","2019-08-02",2019-08-02 18:16:45,537.09273022,-9.8549115123,-13.702748936,1.8466882415,1.8892609086,-48.555190407,-46.723783811,-48.311239746,-48.555190407,-48.649227388
"54421","2019-08-02",2019-08-02 18:16:46,537.09273022,-9.8549115123,-13.702748936,1.8523389205,1.8869313852,-47.173991627,-48.418006043,-49.063618277,-47.173991627,-48.440866957
"54422","2019-08-02",2019-08-02 18:16:47,537.09273022,-9.8549115123,-13.702748936,1.8523389205,1.8869313852,-47.173991627,-48.418006043,-49.063618277,-47.173991627,-48.440866957
"54423","2019-08-02",2019-08-02 18:16:48,529.66498267,-9.8549115123,-13.702748936,1.8523389205,1.8869313852,-47.173991627,-48.418006043,-49.063618277,-47.173991627,-48.440866957
"54424","2019-08-02",2019-08-02 18:16:48,529.66498267,-10.144160223,-13.030183898,1.8523389205,1.8869313852,-47.173991627,-48.418006043,-49.063618277,-47.173991627,-48.440866957
"54425","2019-08-02",2019-08-02 18:16:50,529.66498267,-10.144160223,-13.030183898,1.8544878463,1.8852962483,-47.097154777,-50.858390441,-50.494195345,-47.097154777,-48.726266374
"54426","2019-08-02",2019-08-02 18:16:51,529.66498267,-10.144160223,-13.030183898,1.8544878463,1.8852962483,-47.097154777,-50.858390441,-50.494195345,-47.097154777,-48.726266374
"54427","2019-08-02",2019-08-02 18:16:51,523.91412636,-10.144160223,-13.030183898,1.8544878463,1.8852962483,-47.097154777,-50.858390441,-50.494195345,-47.097154777,-48.726266374
"54428","2019-08-02",2019-08-02 18:16:52,523.91412636,-13.387194835,-12.802741227,1.8544878463,1.8852962483,-47.097154777,-50.858390441,-50.494195345,-47.097154777,-48.726266374
"54429","2019-08-02",2019-08-02 18:16:53,523.91412636,-13.387194835,-12.802741227,1.8532211641,1.8840673626,-51.046008471,-55.206194583,-51.554438122,-51.046008471,-49.30565622
"54430","2019-08-02",2019-08-02 18:16:54,523.91412636,-13.387194835,-12.802741227,1.8532211641,1.8840673626,-51.046008471,-55.206194583,-51.554438122,-51.046008471,-49.30565622
"54431","2019-08-02",2019-08-02 18:16:55,519.12330578,-13.387194835,-12.802741227,1.8532211641,1.8840673626,-51.046008471,-55.206194583,-51.554438122,-51.046008471,-49.30565622
"54432","2019-08-02",2019-08-02 18:16:55,519.12330578,-12.872791947,-12.73420818,1.8532211641,1.8840673626,-51.046008471,-55.206194583,-51.554438122,-51.046008471,-49.30565622
"54433","2019-08-02",2019-08-02 18:16:56,519.12330578,-12.872791947,-12.73420818,1.8491889915,1.8837419878,-47.372808424,-50.171520146,-51.82231865,-47.372808424,-48.990919831
"54434","2019-08-02",2019-08-02 18:16:58,519.12330578,-12.872791947,-12.73420818,1.8491889915,1.8837419878,-47.372808424,-50.171520146,-51.82231865,-47.372808424,-48.990919831
"54435","2019-08-02",2019-08-02 18:16:58,514.20254263,-12.872791947,-12.73420818,1.8491889915,1.8837419878,-47.372808424,-50.171520146,-51.82231865,-47.372808424,-48.990919831
"54436","2019-08-02",2019-08-02 18:16:59,514.20254263,-10.630612413,-12.43211873,1.8491889915,1.8837419878,-47.372808424,-50.171520146,-51.82231865,-47.372808424,-48.990919831
"54437","2019-08-02",2019-08-02 18:17:00,514.20254263,-10.630612413,-12.43211873,1.8530223827,1.8838883118,-47.871279989,-53.320167779,-51.157310538,-47.871279989,-48.483269363
"54438","2019-08-02",2019-08-02 18:17:01,514.20254263,-10.630612413,-12.43211873,1.8530223827,1.8838883118,-47.871279989,-53.320167779,-51.157310538,-47.871279989,-48.483269363
"54439","2019-08-02",2019-08-02 18:17:02,510.36616177,-10.630612413,-12.43211873,1.8530223827,1.8838883118,-47.871279989,-53.320167779,-51.157310538,-47.871279989,-48.483269363
"54440","2019-08-02",2019-08-02 18:17:02,510.36616177,-11.023769799,-12.004477016,1.8530223827,1.8838883118,-47.871279989,-53.320167779,-51.157310538,-47.871279989,-48.483269363
"54441","2019-08-02",2019-08-02 18:17:03,510.36616177,-11.023769799,-12.004477016,1.8554002913,1.8837564131,-43.187934078,-50.58563853,-49.874077226,-43.187934078,-47.267612453
"54442","2019-08-02",2019-08-02 18:17:05,510.36616177,-11.023769799,-12.004477016,1.8554002913,1.8837564131,-43.187934078,-50.58563853,-49.874077226,-43.187934078,-47.267612453
"54443","2019-08-02",2019-08-02 18:17:05,507.27471201,-11.023769799,-12.004477016,1.8554002913,1.8837564131,-43.187934078,-50.58563853,-49.874077226,-43.187934078,-47.267612453
"54444","2019-08-02",2019-08-02 18:17:06,507.27471201,-9.5333693421,-11.533806149,1.8554002913,1.8837564131,-43.187934078,-50.58563853,-49.874077226,-43.187934078,-47.267612453
"54445","2019-08-02",2019-08-02 18:17:07,507.27471201,-9.5333693421,-11.533806149,1.8387088493,1.8835403029,-42.208057906,-41.632189205,-49.682373053,-42.208057906,-47.160616638
"54446","2019-08-02",2019-08-02 18:17:08,507.27471201,-9.5333693421,-11.533806149,1.8387088493,1.8835403029,-42.208057906,-41.632189205,-49.682373053,-42.208057906,-47.160616638
"54447","2019-08-02",2019-08-02 18:17:09,504.95306567,-9.5333693421,-11.533806149,1.8387088493,1.8835403029,-42.208057906,-41.632189205,-49.682373053,-42.208057906,-47.160616638
