Date,Time,Voltage (V)
8/10/2019,2:45:00 AM,0.0365
8/10/2019,3:00:00 AM,0.0375
8/10/2019,3:15:00 AM,0.0385
8/10/2019,3:30:00 AM,0.0385
8/10/2019,3:45:00 AM,0.038
8/10/2019,4:00:00 AM,0.036
8/10/2019,4:15:00 AM,0.038
8/10/2019,4:30:00 AM,0.039
8/10/2019,4:45:00 AM,0.0375
8/10/2019,5:00:00 AM,0.036
8/10/2019,5:15:00 AM,0.039
8/10/2019,5:30:00 AM,0.0365
8/10/2019,5:45:00 AM,0.037
8/10/2019,6:00:00 AM,0.035
8/10/2019,6:15:00 AM,0.036
8/10/2019,6:30:00 AM,0.0365
8/10/2019,6:45:00 AM,0.035
8/10/2019,7:00:00 AM,0.0365
8/10/2019,7:15:00 AM,0.036
8/10/2019,7:30:00 AM,0.037
8/10/2019,7:45:00 AM,0.036
8/10/2019,8:00:00 AM,0.034
8/10/2019,8:15:00 AM,0.038
8/10/2019,8:30:00 AM,0.0375
8/10/2019,8:45:00 AM,0.0385
8/10/2019,9:00:00 AM,0.037
8/10/2019,9:15:00 AM,0.044
8/10/2019,9:30:00 AM,0.0415
8/10/2019,9:45:00 AM,0.0415
8/10/2019,10:00:00 AM,0.04
8/10/2019,10:15:00 AM,0.043
8/10/2019,10:30:00 AM,0.042
8/10/2019,10:45:00 AM,0.043
8/10/2019,11:00:00 AM,0.0425
8/10/2019,11:15:00 AM,0.0425
8/10/2019,11:30:00 AM,0.045
8/10/2019,11:45:00 AM,0.0425
8/10/2019,12:00:00 PM,0.045
8/10/2019,12:15:00 PM,0.0435
8/10/2019,12:30:00 PM,0.043
8/10/2019,12:45:00 PM,0.044
8/10/2019,1:00:00 PM,0.045
8/10/2019,1:15:00 PM,0.0455
8/10/2019,1:30:00 PM,0.048
8/10/2019,1:45:00 PM,0.0465
8/10/2019,2:00:00 PM,0.0475
8/10/2019,2:15:00 PM,0.0485
8/10/2019,2:30:00 PM,0.0485
8/10/2019,2:45:00 PM,0.047
8/10/2019,3:00:00 PM,0.0455
8/10/2019,3:15:00 PM,0.0475
8/10/2019,3:30:00 PM,0.048
8/10/2019,3:45:00 PM,0.0485
8/10/2019,4:00:00 PM,0.048
8/10/2019,4:15:00 PM,0.049
8/10/2019,4:30:00 PM,0.0475
8/10/2019,4:45:00 PM,0.048
8/10/2019,5:00:00 PM,0.046
8/10/2019,5:15:00 PM,0.0515
8/10/2019,5:30:00 PM,0.052
8/10/2019,5:45:00 PM,0.0495
8/10/2019,6:00:00 PM,0.0495
8/10/2019,6:15:00 PM,0.0505
8/10/2019,6:30:00 PM,0.049
8/10/2019,6:45:00 PM,0.049
8/10/2019,7:00:00 PM,0.0495
8/10/2019,7:15:00 PM,0.048
8/10/2019,7:30:00 PM,0.048
8/10/2019,7:45:00 PM,0.047
8/10/2019,8:00:00 PM,0.05
8/10/2019,8:15:00 PM,0.0485
8/10/2019,8:30:00 PM,0.0475
8/10/2019,8:45:00 PM,0.047
8/10/2019,9:00:00 PM,0.048
8/10/2019,9:15:00 PM,0.0485
8/10/2019,9:30:00 PM,0.0495
8/10/2019,9:45:00 PM,0.0495
8/10/2019,10:00:00 PM,0.048
8/10/2019,10:15:00 PM,0.0485
8/10/2019,10:30:00 PM,0.0505
8/10/2019,10:45:00 PM,0.0475
8/10/2019,11:00:00 PM,0.0505
8/10/2019,11:15:00 PM,0.049
8/10/2019,11:30:00 PM,0.0485
8/10/2019,11:45:00 PM,0.0485
8/11/2019,12:00:00 AM,0.048
8/11/2019,12:15:00 AM,0.049
8/11/2019,12:30:00 AM,0.05
8/11/2019,12:45:00 AM,0.0485
8/11/2019,1:00:00 AM,0.0495
8/11/2019,1:15:00 AM,0.05
8/11/2019,1:30:00 AM,0.0495
8/11/2019,1:45:00 AM,0.049
8/11/2019,2:00:00 AM,0.048
8/11/2019,2:15:00 AM,0.0505
8/11/2019,2:30:00 AM,0.049
8/11/2019,2:45:00 AM,0.0475
8/11/2019,3:00:00 AM,0.0485
8/11/2019,3:15:00 AM,0.0485
8/11/2019,3:30:00 AM,0.049
8/11/2019,3:45:00 AM,0.0495
8/11/2019,4:00:00 AM,0.0505
8/11/2019,4:15:00 AM,0.047
8/11/2019,4:30:00 AM,0.05
8/11/2019,4:45:00 AM,0.05
8/11/2019,5:00:00 AM,0.052
8/11/2019,5:15:00 AM,0.05
8/11/2019,5:30:00 AM,0.0505
8/11/2019,5:45:00 AM,0.0495
8/11/2019,6:00:00 AM,0.0485
8/11/2019,6:15:00 AM,0.0505
8/11/2019,6:30:00 AM,0.0515
8/11/2019,6:45:00 AM,0.053
8/11/2019,7:00:00 AM,0.051
8/11/2019,7:15:00 AM,0.0515
8/11/2019,7:30:00 AM,0.0515
8/11/2019,7:45:00 AM,0.053
8/11/2019,8:00:00 AM,0.051
8/11/2019,8:15:00 AM,0.0505
8/11/2019,8:30:00 AM,0.0495
8/11/2019,8:45:00 AM,0.05
8/11/2019,9:00:00 AM,0.0505
8/11/2019,9:15:00 AM,0.0505
8/11/2019,9:30:00 AM,0.0495
8/11/2019,9:45:00 AM,0.0495
8/11/2019,10:00:00 AM,0.0495
8/11/2019,10:15:00 AM,0.0515
8/11/2019,10:30:00 AM,0.0505
8/11/2019,10:45:00 AM,0.051
8/11/2019,11:00:00 AM,0.05
8/11/2019,11:15:00 AM,0.052
8/11/2019,11:30:00 AM,0.0505
8/11/2019,11:45:00 AM,0.055
8/11/2019,12:00:00 PM,0.051
8/11/2019,12:15:00 PM,0.05
8/11/2019,12:30:00 PM,0.05
8/11/2019,12:45:00 PM,0.0505
8/11/2019,1:00:00 PM,0.051
8/11/2019,1:15:00 PM,0.0515
8/11/2019,1:30:00 PM,0.0525
8/11/2019,1:45:00 PM,0.052
8/11/2019,2:00:00 PM,0.0515
8/11/2019,2:15:00 PM,0.051
8/11/2019,2:30:00 PM,0.0505
8/11/2019,2:45:00 PM,0.054
8/11/2019,3:00:00 PM,0.0515
8/11/2019,3:15:00 PM,0.052
8/11/2019,3:30:00 PM,0.0505
8/11/2019,3:45:00 PM,0.0535
8/11/2019,4:00:00 PM,0.0535
8/11/2019,4:15:00 PM,0.051
8/11/2019,4:30:00 PM,0.0585
8/11/2019,4:45:00 PM,0.0525
8/11/2019,5:00:00 PM,0.053
8/11/2019,5:15:00 PM,0.0515
8/11/2019,5:30:00 PM,0.0525
8/11/2019,5:45:00 PM,0.051
8/11/2019,6:00:00 PM,0.049
8/11/2019,6:15:00 PM,0.051
8/11/2019,6:30:00 PM,0.0505
8/11/2019,6:45:00 PM,0.0495
8/11/2019,7:00:00 PM,0.051
8/11/2019,7:15:00 PM,0.05
8/11/2019,7:30:00 PM,0.048
8/11/2019,7:45:00 PM,0.05
8/11/2019,8:00:00 PM,0.0485
8/11/2019,8:15:00 PM,0.0505
8/11/2019,8:30:00 PM,0.0465
8/11/2019,8:45:00 PM,0.052
8/11/2019,9:00:00 PM,0.048
8/11/2019,9:15:00 PM,0.0455
8/11/2019,9:30:00 PM,0.0455
8/11/2019,9:45:00 PM,0.0475
8/11/2019,10:00:00 PM,0.0465
8/11/2019,10:15:00 PM,0.0435
8/11/2019,10:30:00 PM,0.049
8/11/2019,10:45:00 PM,0.047
8/11/2019,11:00:00 PM,0.0515
8/11/2019,11:15:00 PM,0.05
8/11/2019,11:30:00 PM,0.05
8/11/2019,11:45:00 PM,0.0495
8/12/2019,12:00:00 AM,0.051
8/12/2019,12:15:00 AM,0.051
8/12/2019,12:30:00 AM,0.051
8/12/2019,12:45:00 AM,0.049
8/12/2019,1:00:00 AM,0.0485
8/12/2019,1:15:00 AM,0.0495
8/12/2019,1:30:00 AM,0.051
8/12/2019,1:45:00 AM,0.0525
8/12/2019,2:00:00 AM,0.05
8/12/2019,2:15:00 AM,0.0495
8/12/2019,2:30:00 AM,0.0485
8/12/2019,2:45:00 AM,0.051
8/12/2019,3:00:00 AM,0.0485
8/12/2019,3:15:00 AM,0.048
8/12/2019,3:30:00 AM,0.049
8/12/2019,3:45:00 AM,0.0475
8/12/2019,4:00:00 AM,0.048
8/12/2019,4:15:00 AM,0.0495
8/12/2019,4:30:00 AM,0.0495
8/12/2019,4:45:00 AM,0.0455
8/12/2019,5:00:00 AM,0.05
8/12/2019,5:15:00 AM,0.0495
8/12/2019,5:30:00 AM,0.051
8/12/2019,5:45:00 AM,0.049
8/12/2019,6:00:00 AM,0.049
8/12/2019,6:15:00 AM,0.051
8/12/2019,6:30:00 AM,0.0505
8/12/2019,6:45:00 AM,0.0505
8/12/2019,7:00:00 AM,0.0495
8/12/2019,7:15:00 AM,0.0475
8/12/2019,7:30:00 AM,0.048
8/12/2019,7:45:00 AM,0.049
8/12/2019,8:00:00 AM,0.05
8/12/2019,8:15:00 AM,0.0495
8/12/2019,8:30:00 AM,0.049
8/12/2019,8:45:00 AM,0.047
8/12/2019,9:00:00 AM,0.0475
8/12/2019,9:15:00 AM,0.0485
8/12/2019,9:30:00 AM,0.0485
8/12/2019,9:45:00 AM,0.0495
8/12/2019,10:00:00 AM,0.0475
8/12/2019,10:15:00 AM,0.0485
8/12/2019,10:30:00 AM,0.051
8/12/2019,10:45:00 AM,0.052
8/12/2019,11:00:00 AM,0.052
8/12/2019,11:15:00 AM,0.0525
8/12/2019,11:30:00 AM,0.052
8/12/2019,11:45:00 AM,0.0525
8/12/2019,12:00:00 PM,0.0505
8/12/2019,12:15:00 PM,0.053
8/12/2019,12:30:00 PM,0.0535
8/12/2019,12:45:00 PM,0.0535
8/12/2019,1:00:00 PM,0.0565
8/12/2019,1:15:00 PM,0.0575
8/12/2019,1:30:00 PM,0.0595
8/12/2019,1:45:00 PM,0.06
8/12/2019,2:00:00 PM,0.058
8/12/2019,2:15:00 PM,0.058
8/12/2019,2:30:00 PM,0.0575
8/12/2019,2:45:00 PM,0.056
8/12/2019,3:00:00 PM,0.0535
8/12/2019,3:15:00 PM,0.053
8/12/2019,3:30:00 PM,0.0515
8/12/2019,3:45:00 PM,0.0525
8/12/2019,4:00:00 PM,0.053
8/12/2019,4:15:00 PM,0.053
8/12/2019,4:30:00 PM,0.053
8/12/2019,4:45:00 PM,0.053
8/12/2019,5:00:00 PM,0.053
8/12/2019,5:15:00 PM,0.0515
8/12/2019,5:30:00 PM,0.051
8/12/2019,5:45:00 PM,0.0525
8/12/2019,6:00:00 PM,0.0485
8/12/2019,6:15:00 PM,0.051
8/12/2019,6:30:00 PM,0.0495
8/12/2019,6:45:00 PM,0.0485
8/12/2019,7:00:00 PM,0.0485
8/12/2019,7:15:00 PM,0.045
8/12/2019,7:30:00 PM,0.0455
8/12/2019,7:45:00 PM,0.0455
8/12/2019,8:00:00 PM,0.047
8/12/2019,8:15:00 PM,0.0445
8/12/2019,8:30:00 PM,0.0465
8/12/2019,8:45:00 PM,0.0465
8/12/2019,9:00:00 PM,0.0455
8/12/2019,9:15:00 PM,0.048
8/12/2019,9:30:00 PM,0.0485
8/12/2019,9:45:00 PM,0.048
8/12/2019,10:00:00 PM,0.05
8/12/2019,10:15:00 PM,0.0515
8/12/2019,10:30:00 PM,0.054
8/12/2019,10:45:00 PM,0.051
8/12/2019,11:00:00 PM,0.052
8/12/2019,11:15:00 PM,0.0505
8/12/2019,11:30:00 PM,0.047
8/12/2019,11:45:00 PM,0.0475
8/13/2019,12:00:00 AM,0.047
8/13/2019,12:15:00 AM,0.047
8/13/2019,12:30:00 AM,0.045
8/13/2019,12:45:00 AM,0.0455
8/13/2019,1:00:00 AM,0.0445
8/13/2019,1:15:00 AM,0.0445
8/13/2019,1:30:00 AM,0.045
8/13/2019,1:45:00 AM,0.0455
8/13/2019,2:00:00 AM,0.046
8/13/2019,2:15:00 AM,0.044
8/13/2019,2:30:00 AM,0.044
8/13/2019,2:45:00 AM,0.0445
8/13/2019,3:00:00 AM,0.044
8/13/2019,3:15:00 AM,0.0435
8/13/2019,3:30:00 AM,0.044
8/13/2019,3:45:00 AM,0.0435
8/13/2019,4:00:00 AM,0.0445
8/13/2019,4:15:00 AM,0.0435
8/13/2019,4:30:00 AM,0.0445
8/13/2019,4:45:00 AM,0.0455
8/13/2019,5:00:00 AM,0.0455
8/13/2019,5:15:00 AM,0.0455
8/13/2019,5:30:00 AM,0.0425
8/13/2019,5:45:00 AM,0.0435
8/13/2019,6:00:00 AM,0.0415
8/13/2019,6:15:00 AM,0.0455
8/13/2019,6:30:00 AM,0.04
8/13/2019,6:45:00 AM,0.04
8/13/2019,7:00:00 AM,0.0385
8/13/2019,7:15:00 AM,0.0365
8/13/2019,7:30:00 AM,0.037
8/13/2019,7:45:00 AM,0.0335
8/13/2019,8:00:00 AM,0.034
8/13/2019,8:15:00 AM,0.031
8/13/2019,8:30:00 AM,0.027
8/13/2019,8:45:00 AM,0.029
8/13/2019,9:00:00 AM,0.0285
8/13/2019,9:15:00 AM,0.026
8/13/2019,9:30:00 AM,0.0225
8/13/2019,9:45:00 AM,0.0245
8/13/2019,10:00:00 AM,0.0215
8/13/2019,10:15:00 AM,0.0195
8/13/2019,10:30:00 AM,0.0165
8/13/2019,10:45:00 AM,0.0165
8/13/2019,11:00:00 AM,0.013
