Date,Time,Time Zone,Delta,Voltage (V)
7/16/2019,13:59:45,-05:00,+00:34:00,0.135
7/16/2019,14:00:45,-05:00,+00:35:00,0.1365
7/16/2019,14:01:45,-05:00,+00:36:00,0.135
7/16/2019,14:02:45,-05:00,+00:37:00,0.135
7/16/2019,14:03:45,-05:00,+00:38:00,0.135
7/16/2019,14:04:45,-05:00,+00:39:00,0.1355
7/16/2019,14:05:45,-05:00,+00:40:00,0.1355
7/16/2019,14:06:45,-05:00,+00:41:00,0.135
7/16/2019,14:07:45,-05:00,+00:42:00,0.1345
7/16/2019,14:08:45,-05:00,+00:43:00,0.135
7/16/2019,14:09:45,-05:00,+00:44:00,0.135
7/16/2019,14:10:45,-05:00,+00:45:00,0.1335
7/16/2019,14:11:45,-05:00,+00:46:00,0.1365
7/16/2019,14:12:45,-05:00,+00:47:00,0.134
7/16/2019,14:13:45,-05:00,+00:48:00,0.1335
7/16/2019,14:14:45,-05:00,+00:49:00,0.134
7/16/2019,14:15:45,-05:00,+00:50:00,0.134
7/16/2019,14:16:45,-05:00,+00:51:00,0.134
7/16/2019,14:17:45,-05:00,+00:52:00,0.136
7/16/2019,14:18:45,-05:00,+00:53:00,0.1475
7/16/2019,14:19:45,-05:00,+00:54:00,0.1585
7/16/2019,14:20:45,-05:00,+00:55:00,0.166
7/16/2019,14:21:45,-05:00,+00:56:00,0.1675
7/16/2019,14:22:45,-05:00,+00:57:00,0.171
7/16/2019,14:23:45,-05:00,+00:58:00,0.172
7/16/2019,14:24:45,-05:00,+00:59:00,0.174
7/16/2019,14:25:45,-05:00,+01:00:00,0.1745
7/16/2019,14:26:45,-05:00,+01:01:00,0.175
7/16/2019,14:27:45,-05:00,+01:02:00,0.1735
7/16/2019,14:28:45,-05:00,+01:03:00,0.1735
7/16/2019,14:29:45,-05:00,+01:04:00,0.1715
7/16/2019,14:30:45,-05:00,+01:05:00,0.1725
7/16/2019,14:31:45,-05:00,+01:06:00,0.172
7/16/2019,14:32:45,-05:00,+01:07:00,0.17
7/16/2019,14:33:45,-05:00,+01:08:00,0.17
7/16/2019,14:34:45,-05:00,+01:09:00,0.169
7/16/2019,14:35:45,-05:00,+01:10:00,0.17
7/16/2019,14:36:45,-05:00,+01:11:00,0.1685
7/16/2019,14:37:45,-05:00,+01:12:00,0.168
7/16/2019,14:38:45,-05:00,+01:13:00,0.1685
7/16/2019,14:39:45,-05:00,+01:14:00,0.1665
7/16/2019,14:40:45,-05:00,+01:15:00,0.1675
7/16/2019,14:41:45,-05:00,+01:16:00,0.1675
7/16/2019,14:42:45,-05:00,+01:17:00,0.166
7/16/2019,14:43:45,-05:00,+01:18:00,0.167
7/16/2019,14:44:45,-05:00,+01:19:00,0.169
7/16/2019,14:45:45,-05:00,+01:20:00,0.169
7/16/2019,14:46:45,-05:00,+01:21:00,0.1685
7/16/2019,14:47:45,-05:00,+01:22:00,0.1675
7/16/2019,14:48:45,-05:00,+01:23:00,0.168
7/16/2019,14:49:45,-05:00,+01:24:00,0.169
7/16/2019,14:50:45,-05:00,+01:25:00,0.1675
7/16/2019,14:51:45,-05:00,+01:26:00,0.169
7/16/2019,14:52:45,-05:00,+01:27:00,0.1685
7/16/2019,14:53:45,-05:00,+01:28:00,0.167
7/16/2019,14:54:45,-05:00,+01:29:00,0.1685
7/16/2019,14:55:45,-05:00,+01:30:00,0.169
7/16/2019,14:56:45,-05:00,+01:31:00,0.1675
7/16/2019,14:57:45,-05:00,+01:32:00,0.169
7/16/2019,14:58:45,-05:00,+01:33:00,0.167
7/16/2019,14:59:45,-05:00,+01:34:00,0.1665
7/16/2019,15:00:45,-05:00,+01:35:00,0.1675
7/16/2019,15:01:45,-05:00,+01:36:00,0.167
7/16/2019,15:02:45,-05:00,+01:37:00,0.168
7/16/2019,15:03:45,-05:00,+01:38:00,0.1695
7/16/2019,15:04:45,-05:00,+01:39:00,0.168
7/16/2019,15:05:45,-05:00,+01:40:00,0.169
7/16/2019,15:06:45,-05:00,+01:41:00,0.168
7/16/2019,15:07:45,-05:00,+01:42:00,0.168
7/16/2019,15:08:45,-05:00,+01:43:00,0.1695
7/16/2019,15:09:45,-05:00,+01:44:00,0.1695
7/16/2019,15:10:45,-05:00,+01:45:00,0.168
7/16/2019,15:11:45,-05:00,+01:46:00,0.1685
7/16/2019,15:12:45,-05:00,+01:47:00,0.1675
7/16/2019,15:13:45,-05:00,+01:48:00,0.1695
7/16/2019,15:14:45,-05:00,+01:49:00,0.1705
7/16/2019,15:15:45,-05:00,+01:50:00,0.17
7/16/2019,15:16:45,-05:00,+01:51:00,0.1705
7/16/2019,15:17:45,-05:00,+01:52:00,0.173
7/16/2019,15:18:45,-05:00,+01:53:00,0.173
7/16/2019,15:19:45,-05:00,+01:54:00,0.172
7/16/2019,15:20:45,-05:00,+01:55:00,0.174
7/16/2019,15:21:45,-05:00,+01:56:00,0.171
7/16/2019,15:22:45,-05:00,+01:57:00,0.171
7/16/2019,15:23:45,-05:00,+01:58:00,0.1705
7/16/2019,15:24:45,-05:00,+01:59:00,0.1715
7/16/2019,15:25:45,-05:00,+02:00:00,0.17
7/16/2019,15:26:45,-05:00,+02:01:00,0.1705
7/16/2019,15:27:45,-05:00,+02:02:00,0.17
7/16/2019,15:28:45,-05:00,+02:03:00,0.168
7/16/2019,15:29:45,-05:00,+02:04:00,0.1685
7/16/2019,15:30:45,-05:00,+02:05:00,0.1665
7/16/2019,15:31:45,-05:00,+02:06:00,0.1665
7/16/2019,15:32:45,-05:00,+02:07:00,0.1675
7/16/2019,15:33:45,-05:00,+02:08:00,0.1635
7/16/2019,15:34:45,-05:00,+02:09:00,0.163
7/16/2019,15:35:45,-05:00,+02:10:00,0.1625
7/16/2019,15:36:45,-05:00,+02:11:00,0.163
7/16/2019,15:37:45,-05:00,+02:12:00,0.162
7/16/2019,15:38:45,-05:00,+02:13:00,0.1615
7/16/2019,15:39:45,-05:00,+02:14:00,0.161
7/16/2019,15:40:45,-05:00,+02:15:00,0.165
7/16/2019,15:41:45,-05:00,+02:16:00,0.1675
7/16/2019,15:42:45,-05:00,+02:17:00,0.1665
7/16/2019,15:43:45,-05:00,+02:18:00,0.168
7/16/2019,15:44:45,-05:00,+02:19:00,0.168
7/16/2019,15:45:45,-05:00,+02:20:00,0.168
7/16/2019,15:46:45,-05:00,+02:21:00,0.1675
7/16/2019,15:47:45,-05:00,+02:22:00,0.169
7/16/2019,15:48:45,-05:00,+02:23:00,0.1665
7/16/2019,15:49:45,-05:00,+02:24:00,0.168
7/16/2019,15:50:45,-05:00,+02:25:00,0.1665
7/16/2019,15:51:45,-05:00,+02:26:00,0.165
7/16/2019,15:52:45,-05:00,+02:27:00,0.1675
7/16/2019,15:53:45,-05:00,+02:28:00,0.166
7/16/2019,15:54:45,-05:00,+02:29:00,0.1655
7/16/2019,15:55:45,-05:00,+02:30:00,0.165
7/16/2019,15:56:45,-05:00,+02:31:00,0.162
7/16/2019,15:57:45,-05:00,+02:32:00,0.164
7/16/2019,15:58:45,-05:00,+02:33:00,0.163
7/16/2019,15:59:45,-05:00,+02:34:00,0.164
7/16/2019,16:00:45,-05:00,+02:35:00,0.1635
7/16/2019,16:01:45,-05:00,+02:36:00,0.1615
7/16/2019,16:02:45,-05:00,+02:37:00,0.1625
7/16/2019,16:03:45,-05:00,+02:38:00,0.161
7/16/2019,16:04:45,-05:00,+02:39:00,0.1635
7/16/2019,16:05:45,-05:00,+02:40:00,0.159
7/16/2019,16:06:45,-05:00,+02:41:00,0.1605
7/16/2019,16:07:45,-05:00,+02:42:00,0.1615
7/16/2019,16:08:45,-05:00,+02:43:00,0.161
7/16/2019,16:09:45,-05:00,+02:44:00,0.1595
7/16/2019,16:10:45,-05:00,+02:45:00,0.159
7/16/2019,16:11:45,-05:00,+02:46:00,0.159
7/16/2019,16:12:45,-05:00,+02:47:00,0.159
7/16/2019,16:13:45,-05:00,+02:48:00,0.1595
7/16/2019,16:14:45,-05:00,+02:49:00,0.158
7/16/2019,16:15:45,-05:00,+02:50:00,0.157
7/16/2019,16:16:45,-05:00,+02:51:00,0.1575
7/16/2019,16:17:45,-05:00,+02:52:00,0.1585
7/16/2019,16:18:45,-05:00,+02:53:00,0.1565
7/16/2019,16:19:45,-05:00,+02:54:00,0.1575
7/16/2019,16:20:45,-05:00,+02:55:00,0.158
7/16/2019,16:21:45,-05:00,+02:56:00,0.1575
7/16/2019,16:22:45,-05:00,+02:57:00,0.157
7/16/2019,16:23:45,-05:00,+02:58:00,0.1555
7/16/2019,16:24:45,-05:00,+02:59:00,0.157
7/16/2019,16:25:45,-05:00,+03:00:00,0.155
7/16/2019,16:26:45,-05:00,+03:01:00,0.156
7/16/2019,16:27:45,-05:00,+03:02:00,0.156
7/16/2019,16:28:45,-05:00,+03:03:00,0.1565
7/16/2019,16:29:45,-05:00,+03:04:00,0.16
7/16/2019,16:30:45,-05:00,+03:05:00,0.161
7/16/2019,16:31:45,-05:00,+03:06:00,0.1645
7/16/2019,16:32:45,-05:00,+03:07:00,0.1635
7/16/2019,16:33:45,-05:00,+03:08:00,0.1665
7/16/2019,16:34:45,-05:00,+03:09:00,0.166
7/16/2019,16:35:45,-05:00,+03:10:00,0.166
7/16/2019,16:36:45,-05:00,+03:11:00,0.167
7/16/2019,16:37:45,-05:00,+03:12:00,0.1675
7/16/2019,16:38:45,-05:00,+03:13:00,0.169
7/16/2019,16:39:45,-05:00,+03:14:00,0.171
7/16/2019,16:40:45,-05:00,+03:15:00,0.1735
7/16/2019,16:41:45,-05:00,+03:16:00,0.172
7/16/2019,16:42:45,-05:00,+03:17:00,0.1725
7/16/2019,16:43:45,-05:00,+03:18:00,0.1735
7/16/2019,16:44:45,-05:00,+03:19:00,0.1725
7/16/2019,16:45:45,-05:00,+03:20:00,0.172
7/16/2019,16:46:45,-05:00,+03:21:00,0.1715
7/16/2019,16:47:45,-05:00,+03:22:00,0.1725
7/16/2019,16:48:45,-05:00,+03:23:00,0.1735
7/16/2019,16:49:45,-05:00,+03:24:00,0.171
7/16/2019,16:50:45,-05:00,+03:25:00,0.1725
7/16/2019,16:51:45,-05:00,+03:26:00,0.171
7/16/2019,16:52:45,-05:00,+03:27:00,0.1695
7/16/2019,16:53:45,-05:00,+03:28:00,0.1715
7/16/2019,16:54:45,-05:00,+03:29:00,0.1695
7/16/2019,16:55:45,-05:00,+03:30:00,0.169
7/16/2019,16:56:45,-05:00,+03:31:00,0.1685
7/16/2019,16:57:45,-05:00,+03:32:00,0.1665
7/16/2019,16:58:45,-05:00,+03:33:00,0.168
7/16/2019,16:59:45,-05:00,+03:34:00,0.167
7/16/2019,17:00:45,-05:00,+03:35:00,0.1665
7/16/2019,17:01:45,-05:00,+03:36:00,0.168
7/16/2019,17:02:45,-05:00,+03:37:00,0.167
7/16/2019,17:03:45,-05:00,+03:38:00,0.167
7/16/2019,17:04:45,-05:00,+03:39:00,0.165
7/16/2019,17:05:45,-05:00,+03:40:00,0.1645
7/16/2019,17:06:45,-05:00,+03:41:00,0.1625
7/16/2019,17:07:45,-05:00,+03:42:00,0.1625
7/16/2019,17:08:45,-05:00,+03:43:00,0.1625
7/16/2019,17:09:45,-05:00,+03:44:00,0.1615
7/16/2019,17:10:45,-05:00,+03:45:00,0.1605
7/16/2019,17:11:45,-05:00,+03:46:00,0.161
7/16/2019,17:12:45,-05:00,+03:47:00,0.161
7/16/2019,17:13:45,-05:00,+03:48:00,0.1605
7/16/2019,17:14:45,-05:00,+03:49:00,0.161
7/16/2019,17:15:45,-05:00,+03:50:00,0.1575
7/16/2019,17:16:45,-05:00,+03:51:00,0.159
7/16/2019,17:17:45,-05:00,+03:52:00,0.156
7/16/2019,17:18:45,-05:00,+03:53:00,0.158
7/16/2019,17:19:45,-05:00,+03:54:00,0.156
7/16/2019,17:20:45,-05:00,+03:55:00,0.1595
7/16/2019,17:21:45,-05:00,+03:56:00,0.1575
7/16/2019,17:22:45,-05:00,+03:57:00,0.158
7/16/2019,17:23:45,-05:00,+03:58:00,0.159
7/16/2019,17:24:45,-05:00,+03:59:00,0.1575
7/16/2019,17:25:45,-05:00,+04:00:00,0.158
7/16/2019,17:26:45,-05:00,+04:01:00,0.156
7/16/2019,17:27:45,-05:00,+04:02:00,0.1555
7/16/2019,17:28:45,-05:00,+04:03:00,0.1575
7/16/2019,17:29:45,-05:00,+04:04:00,0.1575
7/16/2019,17:30:45,-05:00,+04:05:00,0.1555
7/16/2019,17:31:45,-05:00,+04:06:00,0.1565
7/16/2019,17:32:45,-05:00,+04:07:00,0.1575
7/16/2019,17:33:45,-05:00,+04:08:00,0.1565
7/16/2019,17:34:45,-05:00,+04:09:00,0.156
7/16/2019,17:35:45,-05:00,+04:10:00,0.1555
7/16/2019,17:36:45,-05:00,+04:11:00,0.156
7/16/2019,17:37:45,-05:00,+04:12:00,0.1555
7/16/2019,17:38:45,-05:00,+04:13:00,0.154
7/16/2019,17:39:45,-05:00,+04:14:00,0.1545
7/16/2019,17:40:45,-05:00,+04:15:00,0.155
7/16/2019,17:41:45,-05:00,+04:16:00,0.154
7/16/2019,17:42:45,-05:00,+04:17:00,0.1525
7/16/2019,17:43:45,-05:00,+04:18:00,0.1535
7/16/2019,17:44:45,-05:00,+04:19:00,0.153
7/16/2019,17:45:45,-05:00,+04:20:00,0.1545
7/16/2019,17:46:45,-05:00,+04:21:00,0.1565
7/16/2019,17:47:45,-05:00,+04:22:00,0.155
7/16/2019,17:48:45,-05:00,+04:23:00,0.1565
7/16/2019,17:49:45,-05:00,+04:24:00,0.1555
7/16/2019,17:50:45,-05:00,+04:25:00,0.156
7/16/2019,17:51:45,-05:00,+04:26:00,0.155
7/16/2019,17:52:45,-05:00,+04:27:00,0.154
7/16/2019,17:53:45,-05:00,+04:28:00,0.1545
7/16/2019,17:54:45,-05:00,+04:29:00,0.1555
7/16/2019,17:55:45,-05:00,+04:30:00,0.156
7/16/2019,17:56:45,-05:00,+04:31:00,0.1545
7/16/2019,17:57:45,-05:00,+04:32:00,0.1565
7/16/2019,17:58:45,-05:00,+04:33:00,0.1575
7/16/2019,17:59:45,-05:00,+04:34:00,0.1575
7/16/2019,18:00:45,-05:00,+04:35:00,0.156
7/16/2019,18:01:45,-05:00,+04:36:00,0.158
7/16/2019,18:02:45,-05:00,+04:37:00,0.1585
7/16/2019,18:03:45,-05:00,+04:38:00,0.159
7/16/2019,18:04:45,-05:00,+04:39:00,0.1585
7/16/2019,18:05:45,-05:00,+04:40:00,0.159
7/16/2019,18:06:45,-05:00,+04:41:00,0.1575
7/16/2019,18:07:45,-05:00,+04:42:00,0.159
7/16/2019,18:08:45,-05:00,+04:43:00,0.159
7/16/2019,18:09:45,-05:00,+04:44:00,0.1585
7/16/2019,18:10:45,-05:00,+04:45:00,0.16
7/16/2019,18:11:45,-05:00,+04:46:00,0.1585
7/16/2019,18:12:45,-05:00,+04:47:00,0.1585
7/16/2019,18:13:45,-05:00,+04:48:00,0.1605
7/16/2019,18:14:45,-05:00,+04:49:00,0.16
7/16/2019,18:15:45,-05:00,+04:50:00,0.1595
7/16/2019,18:16:45,-05:00,+04:51:00,0.1585
7/16/2019,18:17:45,-05:00,+04:52:00,0.16
7/16/2019,18:18:45,-05:00,+04:53:00,0.1595
7/16/2019,18:19:45,-05:00,+04:54:00,0.16
7/16/2019,18:20:45,-05:00,+04:55:00,0.159
7/16/2019,18:21:45,-05:00,+04:56:00,0.1595
7/16/2019,18:22:45,-05:00,+04:57:00,0.159
7/16/2019,18:23:45,-05:00,+04:58:00,0.1595
7/16/2019,18:24:45,-05:00,+04:59:00,0.159
7/16/2019,18:25:45,-05:00,+05:00:00,0.1605
7/16/2019,18:26:45,-05:00,+05:01:00,0.1645
7/16/2019,18:27:45,-05:00,+05:02:00,0.1695
7/16/2019,18:28:45,-05:00,+05:03:00,0.1715
7/16/2019,18:29:45,-05:00,+05:04:00,0.173
7/16/2019,18:30:45,-05:00,+05:05:00,0.1775
7/16/2019,18:31:45,-05:00,+05:06:00,0.178
7/16/2019,18:32:45,-05:00,+05:07:00,0.1805
7/16/2019,18:33:45,-05:00,+05:08:00,0.181
7/16/2019,18:34:45,-05:00,+05:09:00,0.1835
7/16/2019,18:35:45,-05:00,+05:10:00,0.185
7/16/2019,18:36:45,-05:00,+05:11:00,0.184
7/16/2019,18:37:45,-05:00,+05:12:00,0.1855
7/16/2019,18:38:45,-05:00,+05:13:00,0.1865
7/16/2019,18:39:45,-05:00,+05:14:00,0.1855
7/16/2019,18:40:45,-05:00,+05:15:00,0.188
7/16/2019,18:41:45,-05:00,+05:16:00,0.187
7/16/2019,18:42:45,-05:00,+05:17:00,0.1885
7/16/2019,18:43:45,-05:00,+05:18:00,0.188
7/16/2019,18:44:45,-05:00,+05:19:00,0.188
7/16/2019,18:45:45,-05:00,+05:20:00,0.189
7/16/2019,18:46:45,-05:00,+05:21:00,0.1885
7/16/2019,18:47:45,-05:00,+05:22:00,0.189
7/16/2019,18:48:45,-05:00,+05:23:00,0.191
7/16/2019,18:49:45,-05:00,+05:24:00,0.1925
7/16/2019,18:50:45,-05:00,+05:25:00,0.1905
7/16/2019,18:51:45,-05:00,+05:26:00,0.191
7/16/2019,18:52:45,-05:00,+05:27:00,0.1935
7/16/2019,18:53:45,-05:00,+05:28:00,0.1955
7/16/2019,18:54:45,-05:00,+05:29:00,0.1955
7/16/2019,18:55:45,-05:00,+05:30:00,0.1965
7/16/2019,18:56:45,-05:00,+05:31:00,0.196
7/16/2019,18:57:45,-05:00,+05:32:00,0.196
7/16/2019,18:58:45,-05:00,+05:33:00,0.195
7/16/2019,18:59:45,-05:00,+05:34:00,0.197
7/16/2019,19:00:45,-05:00,+05:35:00,0.196
7/16/2019,19:01:45,-05:00,+05:36:00,0.196
7/16/2019,19:02:45,-05:00,+05:37:00,0.194
7/16/2019,19:03:45,-05:00,+05:38:00,0.1955
7/16/2019,19:04:45,-05:00,+05:39:00,0.196
7/16/2019,19:05:45,-05:00,+05:40:00,0.1965
7/16/2019,19:06:45,-05:00,+05:41:00,0.1965
7/16/2019,19:07:45,-05:00,+05:42:00,0.1955
7/16/2019,19:08:45,-05:00,+05:43:00,0.195
7/16/2019,19:09:45,-05:00,+05:44:00,0.1955
7/16/2019,19:10:45,-05:00,+05:45:00,0.1935
7/16/2019,19:11:45,-05:00,+05:46:00,0.1945
7/16/2019,19:12:45,-05:00,+05:47:00,0.195
7/16/2019,19:13:45,-05:00,+05:48:00,0.195
7/16/2019,19:14:45,-05:00,+05:49:00,0.195
7/16/2019,19:15:45,-05:00,+05:50:00,0.1955
7/16/2019,19:16:45,-05:00,+05:51:00,0.1915
7/16/2019,19:17:45,-05:00,+05:52:00,0.192
7/16/2019,19:18:45,-05:00,+05:53:00,0.1905
7/16/2019,19:19:45,-05:00,+05:54:00,0.19
7/16/2019,19:20:45,-05:00,+05:55:00,0.1905
7/16/2019,19:21:45,-05:00,+05:56:00,0.1915
7/16/2019,19:22:45,-05:00,+05:57:00,0.1895
7/16/2019,19:23:45,-05:00,+05:58:00,0.192
7/16/2019,19:24:45,-05:00,+05:59:00,0.189
7/16/2019,19:25:45,-05:00,+06:00:00,0.1895
7/16/2019,19:26:45,-05:00,+06:01:00,0.19
7/16/2019,19:27:45,-05:00,+06:02:00,0.1905
7/16/2019,19:28:45,-05:00,+06:03:00,0.19
7/16/2019,19:29:45,-05:00,+06:04:00,0.1915
7/16/2019,19:30:45,-05:00,+06:05:00,0.194
7/16/2019,19:31:45,-05:00,+06:06:00,0.194
7/16/2019,19:32:45,-05:00,+06:07:00,0.197
7/16/2019,19:33:45,-05:00,+06:08:00,0.1985
7/16/2019,19:34:45,-05:00,+06:09:00,0.1975
7/16/2019,19:35:45,-05:00,+06:10:00,0.199
7/16/2019,19:36:45,-05:00,+06:11:00,0.199
7/16/2019,19:37:45,-05:00,+06:12:00,0.199
7/16/2019,19:38:45,-05:00,+06:13:00,0.2005
7/16/2019,19:39:45,-05:00,+06:14:00,0.2005
7/16/2019,19:40:45,-05:00,+06:15:00,0.2035
7/16/2019,19:41:45,-05:00,+06:16:00,0.206
7/16/2019,19:42:45,-05:00,+06:17:00,0.208
7/16/2019,19:43:45,-05:00,+06:18:00,0.209
7/16/2019,19:44:45,-05:00,+06:19:00,0.21
7/16/2019,19:45:45,-05:00,+06:20:00,0.211
7/16/2019,19:46:45,-05:00,+06:21:00,0.211
7/16/2019,19:47:45,-05:00,+06:22:00,0.2125
7/16/2019,19:48:45,-05:00,+06:23:00,0.214
7/16/2019,19:49:45,-05:00,+06:24:00,0.214
7/16/2019,19:50:45,-05:00,+06:25:00,0.2135
7/16/2019,19:51:45,-05:00,+06:26:00,0.213
7/16/2019,19:52:45,-05:00,+06:27:00,0.213
7/16/2019,19:53:45,-05:00,+06:28:00,0.213
7/16/2019,19:54:45,-05:00,+06:29:00,0.2115
7/16/2019,19:55:45,-05:00,+06:30:00,0.213
7/16/2019,19:56:45,-05:00,+06:31:00,0.2135
7/16/2019,19:57:45,-05:00,+06:32:00,0.2135
7/16/2019,19:58:45,-05:00,+06:33:00,0.212
7/16/2019,19:59:45,-05:00,+06:34:00,0.2125
7/16/2019,20:00:45,-05:00,+06:35:00,0.2115
7/16/2019,20:01:45,-05:00,+06:36:00,0.2125
7/16/2019,20:02:45,-05:00,+06:37:00,0.215
7/16/2019,20:03:45,-05:00,+06:38:00,0.2155
7/16/2019,20:04:45,-05:00,+06:39:00,0.2115
7/16/2019,20:05:45,-05:00,+06:40:00,0.203
7/16/2019,20:06:45,-05:00,+06:41:00,0.193
7/16/2019,20:07:45,-05:00,+06:42:00,0.1885
7/16/2019,20:08:45,-05:00,+06:43:00,0.1815
7/16/2019,20:09:45,-05:00,+06:44:00,0.178
7/16/2019,20:10:45,-05:00,+06:45:00,0.1775
7/16/2019,20:11:45,-05:00,+06:46:00,0.172
7/16/2019,20:12:45,-05:00,+06:47:00,0.173
7/16/2019,20:13:45,-05:00,+06:48:00,0.171
7/16/2019,20:14:45,-05:00,+06:49:00,0.171
7/16/2019,20:15:45,-05:00,+06:50:00,0.1715
