Date,Time,Voltage (V)
8/1/2019,5:40:00 PM,0.4115
8/1/2019,5:41:00 PM,0.412
8/1/2019,5:42:00 PM,0.412
8/1/2019,5:43:00 PM,0.415
8/1/2019,5:44:00 PM,0.412
8/1/2019,5:45:00 PM,0.413
8/1/2019,5:46:00 PM,0.411
8/1/2019,5:47:00 PM,0.4165
8/1/2019,5:48:00 PM,0.4135
8/1/2019,5:49:00 PM,0.415
8/1/2019,5:50:00 PM,0.4155
8/1/2019,5:51:00 PM,0.4135
8/1/2019,5:52:00 PM,0.4175
8/1/2019,5:53:00 PM,0.4155
8/1/2019,5:54:00 PM,0.4155
8/1/2019,5:55:00 PM,0.4185
8/1/2019,5:56:00 PM,0.415
8/1/2019,5:57:00 PM,0.4165
8/1/2019,5:58:00 PM,0.4165
8/1/2019,5:59:00 PM,0.4175
8/1/2019,6:00:00 PM,0.417
8/1/2019,6:01:00 PM,0.4185
8/1/2019,6:02:00 PM,0.4205
8/1/2019,6:03:00 PM,0.4215
8/1/2019,6:04:00 PM,0.4165
8/1/2019,6:05:00 PM,0.4175
8/1/2019,6:06:00 PM,0.421
8/1/2019,6:07:00 PM,0.419
8/1/2019,6:08:00 PM,0.419
8/1/2019,6:09:00 PM,0.422
8/1/2019,6:10:00 PM,0.4215
8/1/2019,6:11:00 PM,0.4215
8/1/2019,6:12:00 PM,0.422
8/1/2019,6:13:00 PM,0.4265
8/1/2019,6:14:00 PM,0.4215
8/1/2019,6:15:00 PM,0.4245
8/1/2019,6:16:00 PM,0.4225
8/1/2019,6:17:00 PM,0.426
8/1/2019,6:18:00 PM,0.4205
8/1/2019,6:19:00 PM,0.4245
8/1/2019,6:20:00 PM,0.4245
8/1/2019,6:21:00 PM,0.4265
8/1/2019,6:22:00 PM,0.425
8/1/2019,6:23:00 PM,0.4265
8/1/2019,6:24:00 PM,0.4265
8/1/2019,6:25:00 PM,0.4265
8/1/2019,6:26:00 PM,0.4295
8/1/2019,6:27:00 PM,0.4295
8/1/2019,6:28:00 PM,0.4285
8/1/2019,6:29:00 PM,0.429
8/1/2019,6:30:00 PM,0.4305
8/1/2019,6:31:00 PM,0.43
8/1/2019,6:32:00 PM,0.4295
8/1/2019,6:33:00 PM,0.4325
8/1/2019,6:34:00 PM,0.433
8/1/2019,6:35:00 PM,0.431
8/1/2019,6:36:00 PM,0.4315
8/1/2019,6:37:00 PM,0.4325
8/1/2019,6:38:00 PM,0.433
8/1/2019,6:39:00 PM,0.435
8/1/2019,6:40:00 PM,0.431
8/1/2019,6:41:00 PM,0.435
8/1/2019,6:42:00 PM,0.4335
8/1/2019,6:43:00 PM,0.4335
8/1/2019,6:44:00 PM,0.434
8/1/2019,6:45:00 PM,0.439
8/1/2019,6:46:00 PM,0.439
8/1/2019,6:47:00 PM,0.4345
8/1/2019,6:48:00 PM,0.4395
8/1/2019,6:49:00 PM,0.437
8/1/2019,6:50:00 PM,0.437
8/1/2019,6:51:00 PM,0.4375
8/1/2019,6:52:00 PM,0.4355
8/1/2019,6:53:00 PM,0.4375
8/1/2019,6:54:00 PM,0.44
8/1/2019,6:55:00 PM,0.4415
8/1/2019,6:56:00 PM,0.442
8/1/2019,6:57:00 PM,0.4425
8/1/2019,6:58:00 PM,0.442
8/1/2019,6:59:00 PM,0.4455
8/1/2019,7:00:00 PM,0.443
8/1/2019,7:01:00 PM,0.4445
8/1/2019,7:02:00 PM,0.4475
8/1/2019,7:03:00 PM,0.4465
8/1/2019,7:04:00 PM,0.446
8/1/2019,7:05:00 PM,0.445
8/1/2019,7:06:00 PM,0.4445
8/1/2019,7:07:00 PM,0.446
8/1/2019,7:08:00 PM,0.4455
8/1/2019,7:09:00 PM,0.448
8/1/2019,7:10:00 PM,0.446
8/1/2019,7:11:00 PM,0.448
8/1/2019,7:12:00 PM,0.449
8/1/2019,7:13:00 PM,0.4465
8/1/2019,7:14:00 PM,0.453
8/1/2019,7:15:00 PM,0.449
8/1/2019,7:16:00 PM,0.452
8/1/2019,7:17:00 PM,0.451
8/1/2019,7:18:00 PM,0.451
8/1/2019,7:19:00 PM,0.4515
8/1/2019,7:20:00 PM,0.452
8/1/2019,7:21:00 PM,0.45
8/1/2019,7:22:00 PM,0.454
8/1/2019,7:23:00 PM,0.4515
8/1/2019,7:24:00 PM,0.4565
8/1/2019,7:25:00 PM,0.4555
8/1/2019,7:26:00 PM,0.458
8/1/2019,7:27:00 PM,0.4565
8/1/2019,7:28:00 PM,0.459
8/1/2019,7:29:00 PM,0.4575
8/1/2019,7:30:00 PM,0.4545
8/1/2019,7:31:00 PM,0.4555
8/1/2019,7:32:00 PM,0.4565
8/1/2019,7:33:00 PM,0.4545
8/1/2019,7:34:00 PM,0.4575
8/1/2019,7:35:00 PM,0.4565
8/1/2019,7:36:00 PM,0.459
8/1/2019,7:37:00 PM,0.4595
8/1/2019,7:38:00 PM,0.458
8/1/2019,7:39:00 PM,0.4585
8/1/2019,7:40:00 PM,0.4565
8/1/2019,7:41:00 PM,0.4595
8/1/2019,7:42:00 PM,0.4605
8/1/2019,7:43:00 PM,0.4595
8/1/2019,7:44:00 PM,0.4635
8/1/2019,7:45:00 PM,0.46
8/1/2019,7:46:00 PM,0.46
8/1/2019,7:47:00 PM,0.4595
8/1/2019,7:48:00 PM,0.4625
8/1/2019,7:49:00 PM,0.463
8/1/2019,7:50:00 PM,0.463
8/1/2019,7:51:00 PM,0.462
8/1/2019,7:52:00 PM,0.462
8/1/2019,7:53:00 PM,0.4605
8/1/2019,7:54:00 PM,0.4605
8/1/2019,7:55:00 PM,0.463
8/1/2019,7:56:00 PM,0.462
8/1/2019,7:57:00 PM,0.468
8/1/2019,7:58:00 PM,0.463
8/1/2019,7:59:00 PM,0.4655
8/1/2019,8:00:00 PM,0.4615
8/1/2019,8:01:00 PM,0.464
8/1/2019,8:02:00 PM,0.468
8/1/2019,8:03:00 PM,0.466
8/1/2019,8:04:00 PM,0.4675
8/1/2019,8:05:00 PM,0.4645
8/1/2019,8:06:00 PM,0.4665
8/1/2019,8:07:00 PM,0.4675
8/1/2019,8:08:00 PM,0.466
8/1/2019,8:09:00 PM,0.4665
8/1/2019,8:10:00 PM,0.469
8/1/2019,8:11:00 PM,0.4675
8/1/2019,8:12:00 PM,0.457
8/1/2019,8:13:00 PM,0.45
8/1/2019,8:14:00 PM,0.4405
8/1/2019,8:15:00 PM,0.425
8/1/2019,8:16:00 PM,0.411
8/1/2019,8:17:00 PM,0.3995
8/1/2019,8:18:00 PM,0.3895
8/1/2019,8:19:00 PM,0.3765
8/1/2019,8:20:00 PM,0.3625
8/1/2019,8:21:00 PM,0.353
8/1/2019,8:22:00 PM,0.3415
8/1/2019,8:23:00 PM,0.334
8/1/2019,8:24:00 PM,0.3255
8/1/2019,8:25:00 PM,0.3215
8/1/2019,8:26:00 PM,0.315
8/1/2019,8:27:00 PM,0.3085
8/1/2019,8:28:00 PM,0.3025
8/1/2019,8:29:00 PM,0.2965
8/1/2019,8:30:00 PM,0.297
8/1/2019,8:31:00 PM,0.29
8/1/2019,8:32:00 PM,0.2845
8/1/2019,8:33:00 PM,0.282
8/1/2019,8:34:00 PM,0.281
8/1/2019,8:35:00 PM,0.2795
8/1/2019,8:36:00 PM,0.277
8/1/2019,8:37:00 PM,0.2745
8/1/2019,8:38:00 PM,0.2725
8/1/2019,8:39:00 PM,0.269
8/1/2019,8:40:00 PM,0.268
8/1/2019,8:41:00 PM,0.267
8/1/2019,8:42:00 PM,0.264
8/1/2019,8:43:00 PM,0.2645
8/1/2019,8:44:00 PM,0.2615
8/1/2019,8:45:00 PM,0.2625
8/1/2019,8:46:00 PM,0.2595
8/1/2019,8:47:00 PM,0.2565
8/1/2019,8:48:00 PM,0.2575
8/1/2019,8:49:00 PM,0.258
8/1/2019,8:50:00 PM,0.2555
8/1/2019,8:51:00 PM,0.257
8/1/2019,8:52:00 PM,0.252
8/1/2019,8:53:00 PM,0.256
8/1/2019,8:54:00 PM,0.255
8/1/2019,8:55:00 PM,0.255
8/1/2019,8:56:00 PM,0.2505
8/1/2019,8:57:00 PM,0.2545
8/1/2019,8:58:00 PM,0.252
8/1/2019,8:59:00 PM,0.2505
8/1/2019,9:00:00 PM,0.2505
